Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.7952076497684748,95.64517950778368,3483,1.2945342826331447,7.005849783420388e-06,-6.911155638972631e-06,84.082097748838,3484
2,0.7967237079369159,94.9595495498525,3459,1.2903348308729288,1e-16,1e-16,1e-16,3459
3,0.7947759245946804,95.8185810855492,3488,1.2925029639817938,1e-16,1e-16,1e-16,3490
4,0.7951925895879937,95.63860369647102,3482,1.2921235857369988,1e-16,1e-16,1e-16,3482
5,0.7955379697270292,95.48835022794172,3479,1.2908408141045211,1e-16,1e-16,1e-16,3479
6,0.7955178894863876,95.4953793431662,3478,1.2923928131382845,1e-16,1e-16,1e-16,3479
7,0.797312058987715,94.60329569147554,3447,1.2918352906148833,1e-16,1e-16,1e-16,3447
8,0.797162461194935,94.70664573139473,3450,1.2910522481411504,1e-16,1e-16,1e-16,3451
9,0.7953030309115224,95.59576201169902,3482,1.2925469203116111,1e-16,1e-16,1e-16,3482
10,0.7942156858807796,96.08929870892759,3501,1.2936668313584743,1e-16,1e-16,1e-16,3502
