Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9459319440484175,41.83712532144225,1928,1.1079325938026974,2.823327462498172e-05,-2.8089611102374516e-05,45.647550435013,1790
2,0.9458867635069739,41.902940894183246,1948,1.1088940598348538,2.8305039322138506e-05,-2.8016805404182824e-05,45.670523480724,1792
3,0.9458194947008245,41.98271264091771,1939,1.1072008480721163,2.8348507767328533e-05,-2.8099155168854294e-05,45.787395245995,1795
4,0.9458927875791664,41.934793776348116,1935,1.1085867445992943,2.7592407343345154e-05,-2.7457319626381167e-05,45.688850011369,1791
5,0.9456849570885257,42.043220996064946,1951,1.108498934948536,2.8436342485968978e-05,-2.8579577825348477e-05,45.792917390609,1798
7,0.9459299360243533,41.90284560940824,1940,1.1078352630975148,2.7814779044755682e-05,-2.7391472659863715e-05,45.666567688716,1791
11,0.9462843522716776,41.61618321328532,1932,1.106642213588764,2.825042769816953e-05,-2.829299237162438e-05,45.41031732276,1780
14,0.9461939911887904,41.6490938045777,1927,1.1065910788538569,2.705509110494848e-05,-2.684184933154017e-05,45.418233571361,1780
18,0.9461096541780957,41.79403047891088,1937,1.1077863431259414,2.8819391903669805e-05,-2.8528940033339613e-05,45.469155171726,1784
22,0.9456658808599162,42.08607902911974,1939,1.1078736058221306,2.7176526515238782e-05,-2.719525454549695e-05,45.917993745207,1800
