Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.995956843546813,2.315586910322546,88,1.0061970733552419,0.0022382644773221052,-0.0022819993687391692,2.4318536909483,88
2,0.9959598555829093,2.3320966200367095,88,1.006299230302741,1e-16,1e-16,1e-16,88
3,0.9959749157633905,2.3217584625718937,88,1.0060904781027182,1e-16,1e-16,1e-16,88
4,0.9959648756430697,2.3376896919555055,88,1.0060937207296918,0.001849768979322216,-0.0019109601043022716,2.4383948422107,88
5,0.9959217031256903,2.3406638350223483,88,1.0058910331494955,1e-16,1e-16,1e-16,88
6,0.995943791390396,2.328169629219722,88,1.006067716054735,1e-16,1e-16,1e-16,88
8,0.9959739117513584,2.3249000552254837,88,1.006286955476382,0.0020772631103868145,-0.002186120547730416,2.43370437104,88
11,0.995967887679166,2.3190307055839963,88,1.0062167739381782,0.0020056560310956232,-0.0020594516801553464,2.4285724060169,88
15,0.9959618636069735,2.331294873590495,88,1.006131018921095,0.0019387880531479224,-0.0018767953801906926,2.4282698809067,88
19,0.995956843546813,2.3329773029751215,88,1.0061125989379314,0.0022786128797490307,-0.0023034728203421605,2.4383948422107,88
23,0.9959337512700752,2.319720818972379,88,1.0060236248917585,0.0018161980382161774,-0.0019309782457361774,2.4308552926478,88
