Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9031640435178975,48.92455222264725,1870,1.1943265493917286,2.5115769381648756e-05,-2.5226790907478116e-05,49.123589652933,1870
2,0.9030616342906254,48.972359454159026,1871,1.193571237274671,1e-16,1e-16,1e-16,1871
3,0.9025726804310022,49.22288395816331,1880,1.195084189018314,1e-16,1e-16,1e-16,1880
4,0.9032684607692338,48.881457380115876,1868,1.1937474594843989,2.501806697682438e-05,-2.5339062711418285e-05,49.07744751485,1868
5,0.9027483825366163,49.12655626178811,1879,1.1948946960942044,1e-16,1e-16,1e-16,1879
6,0.9026640455259216,49.18311450615508,1881,1.1950309545609121,1e-16,1e-16,1e-16,1881
7,0.9031208710005181,48.94006284468471,1871,1.1918455316223253,1e-16,1e-16,1e-16,1871
8,0.9032122360954373,48.913287142317465,1870,1.19311725756503,2.513515741318781e-05,-2.5444101100064266e-05,49.134851352576,1870
9,0.9038276954711025,48.58671096456286,1858,1.1916655088248078,1e-16,1e-16,1e-16,1858
10,0.9026409532491837,49.200948626117096,1881,1.1955465101624794,1e-16,1e-16,1e-16,1881
12,0.9032654487331376,48.86233831815211,1868,1.1937820253315312,2.5554707804630475e-05,-2.5545573141930194e-05,49.08079355217,1868
16,0.9029652491355457,49.01801740901344,1874,1.19449652282039,2.5291617730301385e-05,-2.5253045013922437e-05,49.214604986527,1874
20,0.9037544025927606,48.63911218031672,1859,1.1929701309589553,2.5464875942872024e-05,-2.5390204929935735e-05,48.823578917687,1859
23,0.9025947686957081,49.18068614685315,1879,1.1958902831554175,2.5383748379285318e-05,-2.5337005298726872e-05,49.374431859447,1879
