Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.937287400452207,31.659286471033802,1209,1.121447833234944,5.72974885103723e-05,-5.8664713113724104e-05,31.77070626587,1209
2,0.9373215368612977,31.69856595580603,1212,1.1215662666404311,1e-16,1e-16,1e-16,1212
3,0.9371357946353629,31.769396120135266,1213,1.121747804175239,1e-16,1e-16,1e-16,1213
4,0.9370795699615664,31.77990849886729,1215,1.1216531401474386,5.5358933812453186e-05,-5.6600054327295294e-05,31.938800805509,1215
5,0.93712475050301,31.77122965082382,1215,1.1224581975347976,1e-16,1e-16,1e-16,1215
6,0.9372000514054161,31.750372342946516,1215,1.122425628972565,1e-16,1e-16,1e-16,1215
7,0.9373948297396396,31.621419909603972,1208,1.119974138147578,1e-16,1e-16,1e-16,1208
8,0.937411897944185,31.630417308538128,1209,1.1206967873972942,5.502130615837341e-05,-5.592923276888643e-05,31.790443088318,1209
9,0.9374229420765379,31.620729796215592,1209,1.120346602206329,1e-16,1e-16,1e-16,1209
10,0.937037401456219,31.821797335889116,1217,1.1225020256780391,1e-16,1e-16,1e-16,1217
12,0.9373084847048807,31.67600309858081,1211,1.1223136430531135,5.704078971516676e-05,-5.803355320413407e-05,31.824052851795,1211
16,0.9376357926273389,31.503758481476407,1204,1.1206196798017778,5.5623443751084766e-05,-5.584366946461607e-05,31.648415030811,1204
20,0.9373165168011374,31.68529312352047,1211,1.1214758949111732,5.520720823758449e-05,-5.517168512536621e-05,31.818365806218,1211
23,0.9371890072730632,31.703317813032506,1211,1.1217365965693153,5.55600297678626e-05,-5.598895753207535e-05,31.838747384948,1211
