Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9717892699226107,16.22346203363417,613,1.043811621423949,0.00016034336091224377,-0.00016403761159656513,16.940772206367,613
2,0.9716537282982799,16.272156719764816,615,1.0435912508353498,1e-16,1e-16,1e-16,615
3,0.9717531254894559,16.240201781144467,614,1.043892838783842,1e-16,1e-16,1e-16,614
4,0.9718244103437336,16.224270551760853,614,1.043102711297288,0.00014680411007191136,-0.00015242794529562328,16.974417913459,614
5,0.971868586873145,16.17623328245296,613,1.0442960489474957,1e-16,1e-16,1e-16,613
6,0.9716637684186007,16.287943619524963,616,1.044049875690379,1e-16,1e-16,1e-16,616
8,0.9718525226806318,16.19371615495866,612,1.04376322289788,0.00015325154695135736,-0.00015476546584354572,16.929235205623,612
11,0.9717792298022899,16.202683662249065,613,1.0433344601687213,0.00015652248644465374,-0.0001575132413131302,16.964493825717,613
15,0.9720362568825025,16.07977083305665,609,1.0432394629616746,0.00016051468180476456,-0.00016279428141407204,16.814293970216,609
19,0.9719037272942679,16.15512281681624,610,1.043370482726909,0.00015547449831700833,-0.00015783604394703602,16.874496957366,610
23,0.971805334115124,16.227244694827696,613,1.0436705402521953,0.00015695274859124655,-0.00015899530589983378,16.946476469575,613
