Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9868845908249364,6.736793201468694,263,1.016864719694875,0.0005298357099638781,-0.0005253438526459834,7.4110195603192,263
2,0.9867510572246698,6.797143683631537,265,1.0170040123873152,0.000494551028553241,-0.0005052398358698061,7.4781508613624,265
3,0.9867570812968622,6.770923341631561,263,1.0169606679220895,1e-16,1e-16,1e-16,263
4,0.9868223420789475,6.753858271550127,263,1.0165923184564376,0.00047396188210094183,-0.0004986503446040997,7.4291878691254,263
5,0.9868293701631721,6.77628637575423,265,1.0167169927568678,0.0005489958180909696,-0.0005577756194448754,7.449454535792,265
6,0.9868223420789475,6.7781824946521665,265,1.0170523496408843,1e-16,1e-16,1e-16,265
7,0.9868424223195891,6.736007803305296,262,1.0168346379022677,0.0005057947325748476,-0.0005222869423414958,7.4104790668349,262
8,0.9867721414773435,6.779293215386706,264,1.0168363824810258,0.0005021065317631025,-0.0005176563581120222,7.4670476093299,264
10,0.9867560772848302,6.795247564733599,265,1.016725115361004,0.0004918809256239335,-0.0004999094269531302,7.4761809426632,265
11,0.98682836615114,6.76412426420321,264,1.0168202701516662,0.0005188794866669253,-0.0005315853447631025,7.4584547694808,264
13,0.9868153139947229,6.755754390448065,263,1.0168830239038615,0.0005445240963913574,-0.0005642031625424931,7.4311878691254,263
14,0.9868153139947229,6.767916501999084,264,1.0167682432285172,0.0005454669601575623,-0.000551502543134072,7.4367156522008,264
15,0.9867560772848302,6.770923341631561,263,1.0169203139051517,0.0005331595498680332,-0.0005250641319720776,7.4150195603192,263
16,0.9868554744760061,6.732215565509422,262,1.0166404291159183,0.0004908971397705263,-0.000500454324687313,7.4104790668349,262
17,0.986779169561568,6.7895592080397895,265,1.016935199453067,0.0005291297550378948,-0.0005325973987452632,7.4771635717712,265
19,0.9867219408757395,6.792566047672265,264,1.01676586040466,0.00048749347751578947,-0.0005033006582637119,7.4670476093299,264
20,0.9868363982473966,6.762228145305273,264,1.0168002764032096,0.000542213337085097,-0.000565539310660277,7.459442059072,264
22,0.9868303741752041,6.76412426420321,264,1.0168911884072889,0.0005235398214544044,-0.0005479558538046537,7.4498665901149,264
23,0.9868926229211931,6.734897082570757,263,1.0167937172296677,0.00046794824436387813,-0.00048732692529063714,7.4215823188675,263
