Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.941469110565821,35.99347339822256,1463,1.1070399341143875,3.6952240888212746e-05,-3.7047455433984484e-05,39.147275187111,1463
2,0.9415253352396176,35.98052588850814,1462,1.106873518464783,1e-16,1e-16,1e-16,1462
3,0.9412301557021859,36.169056949211054,1469,1.107662664691578,1e-16,1e-16,1e-16,1469
4,0.9414098738559283,36.00557969324466,1464,1.1068013215141947,3.727900199869585e-05,-3.756009839023047e-05,39.201029364698,1464
5,0.9417602740551243,35.94223871973216,1463,1.1076305229014007,1e-16,1e-16,1e-16,1463
6,0.9411397946192988,36.217863268399526,1470,1.1084146675378939,1e-16,1e-16,1e-16,1470
8,0.9416628848880125,35.88688648087474,1458,1.1063255279275133,3.675095784881219e-05,-3.718884266372964e-05,39.04851292711,1458
11,0.9414761386500455,35.98740390242869,1461,1.1076893651239739,3.895146466731081e-05,-3.9008843207682e-05,39.136577439304,1461
15,0.941970112569829,35.70787548290762,1451,1.1059771418262496,3.778852066088975e-05,-3.796811109235457e-05,38.804411497141,1451
19,0.9417873823799905,35.78221203070768,1453,1.1062398159968074,3.820609255217507e-05,-3.887891551566759e-05,38.924855983473,1453
23,0.941619712370633,35.942889364874446,1462,1.1073125541426132,3.7345008131419396e-05,-3.738122967553573e-05,39.144770214873,1462
