Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.8015459777269971,92.67750239908655,3375,1.196287427883648,1e-16,1e-16,1e-16,3375
2,0.8025540058072056,92.18187901341003,3356,1.194358240781792,1e-16,1e-16,1e-16,3357
3,0.8010419636868928,92.95286701831402,3384,1.1968024509859605,1e-16,1e-16,1e-16,3385
4,0.8016212786294031,92.64312587284472,3374,1.1957739323525276,1e-16,1e-16,1e-16,3374
5,0.8017849325906322,92.57841144423591,3372,1.1957542722055097,1e-16,1e-16,1e-16,3372
6,0.8011574250705821,92.84059851595286,3380,1.1966386312059332,1e-16,1e-16,1e-16,3381
7,0.8041644411066622,91.45459702793359,3332,1.1939652112952817,1e-16,1e-16,1e-16,3332
8,0.8025540058072056,92.15709471471573,3356,1.1944169878508413,1e-16,1e-16,1e-16,3357
9,0.8017347319890281,92.55360402557834,3369,1.1948576959149506,1e-16,1e-16,1e-16,3370
10,0.8012738904663034,92.75935125766662,3377,1.197367642069964,1e-16,1e-16,1e-16,3379
