Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9824147292581155,10.798405455947915,439,1.0312061724262054,0.00026296922806138504,-0.00026793956055124656,11.751212893858,439
2,0.9824016771016983,10.818881624725163,439,1.0309660658909716,1e-16,1e-16,1e-16,439
3,0.9824378215348533,10.806719513174146,439,1.0309910203219292,1e-16,1e-16,1e-16,439
4,0.9824197493182758,10.810511750970017,439,1.0309137457927449,0.00024823010371069254,-0.00025796046670703603,11.752314685872,439
5,0.9825542869305746,10.776532712111083,439,1.0309600870910758,1e-16,1e-16,1e-16,439
6,0.9822982638623942,10.865387565952362,440,1.0313849311207826,1e-16,1e-16,1e-16,440
8,0.9824809940522328,10.78622699611408,438,1.0309798512681378,0.00024776535134869807,-0.0002540202113840443,11.747770659693,438
11,0.9823615166204152,10.86414209219671,441,1.031425987350407,0.0002686469987499169,-0.00027474613220487533,11.807462165408,441
15,0.9824759739920723,10.757992130477868,436,1.0310897936428687,0.00027857628640853187,-0.00028175174569440445,11.664479459472,436
19,0.9823273802113245,10.845545694034579,439,1.0311460968770458,0.0002676485017529086,-0.00027381210484498617,11.765985933172,439
23,0.982485010100361,10.800380511338052,439,1.031120820652163,0.00026452608602570637,-0.00027009591085207755,11.757413077535,439
