Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.7271336259693736,108.86947469828787,3479,1.3878227359675643,2.9369153228320223e-06,-2.8927204551354016e-06,108.57062861822,3484
2,0.7289569118196313,108.10219999468754,3456,1.3832999775695234,3.075576398072355e-06,-3.027166101051745e-06,107.89026369607,3459
3,0.7267149529519962,109.03704639465799,3486,1.3870519956085927,2.9260378084161773e-06,-2.887997976848532e-06,108.7020212741,3490
4,0.7271918586672342,108.81712929906294,3478,1.3883339961905512,2.955502986097175e-06,-2.910829410514903e-06,108.60344620246,3482
5,0.727589447431938,108.66395750399575,3476,1.385434987316871,2.943919671003324e-06,-2.8725820542938503e-06,108.3607310898,3479
6,0.7274338255669656,108.68624127857638,3473,1.3858362350673668,2.9952706679575626e-06,-2.9520049826826594e-06,108.46418260551,3479
7,0.7301195577527801,107.68280250402857,3444,1.3824074518546956,3.009214619769529e-06,-2.924822067280443e-06,107.38919678727,3447
8,0.7296336159292532,107.85096902901206,3448,1.382837709514861,3.0187330846002217e-06,-2.915187241997341e-06,107.66489921663,3451
9,0.7271778024987852,108.80060324106596,3477,1.3850878508368505,2.9409035541069253e-06,-2.890065577723546e-06,108.5806953572,3482
10,0.725685840619114,109.42063131576948,3498,1.3921406299553847,2.9053865687596676e-06,-2.8749908584362326e-06,109.16024615288,3502
11,0.7290763892514488,108.02991743876981,3453,1.3845120832937015,3.035034539396898e-06,-2.996364115438781e-06,107.84316636915,3456
12,0.7282641435174959,108.38001609318026,3462,1.3854762087423131,3.0413577913532412e-06,-3.0074626221638786e-06,108.13605836185,3468
13,0.7270944695001225,108.86311934816896,3480,1.386072836264711,2.9253337461746264e-06,-2.864013905049529e-06,108.63656727313,3485
14,0.7305472668784463,107.42168668480005,3434,1.380013997686874,3.024126376917673e-06,-2.9361084416887536e-06,107.24557276516,3437
15,0.7302711635696242,107.62650699402337,3439,1.3815109900500588,3.041705269163546e-06,-2.993327054876233e-06,107.38552318352,3445
16,0.7276065156364834,108.65565021844996,3474,1.3862429686088786,2.9917302921240995e-06,-2.9455950023501385e-06,108.35906694945,3478
17,0.7248595387167119,109.70227912030415,3508,1.3912531460072388,2.9213109050737947e-06,-2.840819597454848e-06,109.45550025321,3511
18,0.7281245858450368,108.36816295591757,3464,1.3855612332655982,2.95875836502892e-06,-2.9470951906488643e-06,108.17752019955,3468
19,0.7247892578744664,109.78810401454966,3510,1.391771163544254,2.901908525698837e-06,-2.862147895839114e-06,109.54186523472,3512
20,0.728627595873109,108.19846510285338,3459,1.3886947242077503,3.0646565302814404e-06,-3.0079658515433794e-06,108.03037743836,3462
21,0.7261938707073465,109.20253140258015,3490,1.3859063466650423,2.8454478526921884e-06,-2.820365024029695e-06,108.92336121735,3494
22,0.7273464765201746,108.73948370902254,3477,1.387092768469699,2.980370932498615e-06,-2.949950723608975e-06,108.49210268114,3480
23,0.7271205738129566,108.76452116547624,3475,1.3873954810568372,2.9129730398302494e-06,-2.8860689586781164e-06,108.61059789762,3481
24,0.7241366500536143,110.00424522063169,3518,1.3951848515260181,2.8787540409071473e-06,-2.8187220800955126e-06,109.80921344941,3520
25,0.7274599298797997,108.70893211714224,3478,1.388113610778879,2.98876708352e-06,-2.9247513549501387e-06,108.39626979198,3479
