Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9599238557274871,21.90322306456145,873,1.0748619642455917,9.970851916943601e-05,-0.00010038802558614959,24.14218861555,873
2,0.9600624093879141,21.81096388370482,869,1.0742742001229557,1e-16,1e-16,1e-16,869
3,0.9597953421873808,21.944937680316063,873,1.0749080070884314,1e-16,1e-16,1e-16,873
4,0.9597561857181296,21.895178513377445,870,1.0745809990028399,9.161638164575623e-05,-9.356584986807536e-05,24.066354028622,870
5,0.959760201766258,21.934346365091837,874,1.0747226005763664,1e-16,1e-16,1e-16,874
6,0.9598535748852415,21.886483317051155,871,1.0745681380153216,1e-16,1e-16,1e-16,871
8,0.9596407243344405,21.937678527295454,871,1.0750471627972482,9.560730617768643e-05,-9.492925744140943e-05,24.09406306092,871
11,0.9599750603411231,21.847775540929018,870,1.075050030023714,9.841072179658949e-05,-9.801337221873242e-05,24.048433324337,870
15,0.9599770683651873,21.799912492888335,867,1.0743496860363257,0.00010060918818261052,-0.00010227676135034129,23.927167539923,867
19,0.9599690362689306,21.85235317688829,871,1.0744267067753464,9.47310650572953e-05,-9.786772148012521e-05,24.089735426492,871
23,0.959835502668664,21.930554127295963,874,1.075327943038466,9.651072617553684e-05,-9.707017578045873e-05,24.182127958813,874
