Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9597049811044935,34.763243164807605,1547,1.124411483817991,4.5598572846621605e-05,-4.5647172894200555e-05,38.302048882903,1547
2,0.9595925317569006,34.80536203962556,1550,1.1240820505253304,1e-16,1e-16,1e-16,1550
3,0.9593746611459392,34.978907947014534,1553,1.1248973507952893,1e-16,1e-16,1e-16,1553
4,0.9595875116967402,34.83523986640029,1548,1.1244771710806538,4.57702248488554e-05,-4.5685600843168975e-05,38.33513449837,1548
5,0.9598023702716053,34.653784160848424,1545,1.1238562005337924,1e-16,1e-16,1e-16,1545
7,0.9598656230296264,34.559684677622776,1538,1.1227296109570126,4.588533596652299e-05,-4.569846175111912e-05,38.070254698588,1538
11,0.9597270693691993,34.70932696925587,1544,1.1243201252997792,4.699300394197119e-05,-4.710466632542826e-05,38.258085911368,1544
14,0.9598314866205356,34.660027877909506,1542,1.1226871341670348,4.514337702817507e-05,-4.4692391449741835e-05,38.206041214391,1542
18,0.9598776711740113,34.58456426109208,1540,1.123656330847353,4.789939900172632e-05,-4.753911574789917e-05,38.105270089358,1540
22,0.9597029730804294,34.777245578727644,1550,1.1234414789001164,4.546819468478227e-05,-4.636866751437894e-05,38.385311466784,1550
23,0.9596658246352424,34.783449827542626,1550,1.1239894415294267,4.607208401482881e-05,-4.5859273941320775e-05,38.374114965969,1550
24,0.9596417283464725,34.79195445431888,1547,1.123846746707749,4.578720529767313e-05,-4.638769279068476e-05,38.331783862323,1547
25,0.9598626109935301,34.53522570149962,1536,1.1237334162442603,4.6463951763146816e-05,-4.557351877013518e-05,38.038973066751,1536
