Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9267874426207123,39.52640354448922,1463,1.1094695948744338,3.364684704472022e-05,-3.387710883036565e-05,41.253046157498,1463
2,0.9268978839442412,39.54756982665486,1462,1.109461271242131,3.374617962721662e-05,-3.4076481148733517e-05,41.200851536599,1462
3,0.9265153553600186,39.67338463410238,1469,1.1101154839609448,3.35345428205518e-05,-3.3259253139445984e-05,41.461071149293,1469
4,0.9267553142356858,39.610185185291456,1464,1.109740227873842,3.391184497537729e-05,-3.4249242059392804e-05,41.313491810716,1464
5,0.9269008959803374,39.50587833086352,1463,1.1102438642209844,3.483979335392797e-05,-3.5096141030238226e-05,41.208757389775,1463
6,0.9264962791314091,39.73833983894635,1470,1.1106520948334357,3.3338933025543495e-05,-3.3262172657916895e-05,41.438642435366,1470
7,0.9273004927691053,39.33187234788229,1454,1.1079438642151571,3.3808085118078674e-05,-3.388202753545374e-05,40.979387850312,1454
8,0.9270816181461119,39.42130287713223,1458,1.1087079187384083,3.3662922720442104e-05,-3.4093365570882e-05,41.152618283031,1458
10,0.9264229862530673,39.74663919097497,1471,1.1104328906156875,3.315599814106815e-05,-3.312822060648421e-05,41.471629806473,1471
11,0.9268998919683054,39.49701965170907,1461,1.1105170436925373,3.5406030645313015e-05,-3.558214188187479e-05,41.244859843849,1461
13,0.9269510965819414,39.482931529616366,1459,1.1091682710916622,3.3927008406432135e-05,-3.439804146005208e-05,41.201604400378,1459
14,0.9272141477343464,39.26688444647269,1456,1.1080798698421706,3.425378276780277e-05,-3.4111832104677004e-05,41.089591585964,1456
15,0.9274330223573399,39.19592069095902,1451,1.1085335627009423,3.4176206570482e-05,-3.437548949651413e-05,40.889813908636,1451
16,0.9270695700017269,39.375966278090374,1458,1.1090256819114837,3.3468980587113575e-05,-3.3443598277242104e-05,41.125933609093,1458
17,0.927309528877394,39.23850921797159,1454,1.1078832561068959,3.304174076535291e-05,-3.304570097110471e-05,40.998375214312,1454
19,0.9272502921675013,39.30982934953682,1453,1.1089986511776027,3.470009110738172e-05,-3.531482936014072e-05,41.025138662916,1453
22,0.9266428648880928,39.62737146503307,1466,1.10964236267892,3.406455320153574e-05,-3.47911849920144e-05,41.360751614034,1466
23,0.9268356351982522,39.46843237677986,1462,1.109671942847603,3.411617752486205e-05,-3.408185803240222e-05,41.26846884488,1462
