Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.99188657876876,4.666572554526892,176,1.0126608858265962,0.000976743179073795,-0.0010080226955108034,4.8533086696846,176
2,0.991873526612343,4.674094441909261,177,1.0120997809716235,1e-16,1e-16,1e-16,177
3,0.9919126830815941,4.622955048193877,176,1.0126406941145016,1e-16,1e-16,1e-16,176
4,0.9919518395508452,4.637322252931159,175,1.0124246346659556,0.0008289259524432134,-0.0008635833762463159,4.8470219698073,175
5,0.9918765386484392,4.697028861632181,177,1.012523169237738,1e-16,1e-16,1e-16,177
6,0.9918785466725033,4.676513224608834,177,1.0127816545150943,1e-16,1e-16,1e-16,177
8,0.9918183059505785,4.679799146885889,177,1.012332778153191,0.0008979553883581164,-0.0009309662993236565,4.9044987167193,177
11,0.9919086670334657,4.661058419100294,176,1.0126068578170242,0.0008586864325810527,-0.0008853524288847646,4.8689701490967,176
15,0.9919036469733054,4.653855082608603,176,1.0128739964334086,0.0009134697225717451,-0.0008725567688735735,4.862777003184,176
19,0.9918915988289204,4.659273933260188,176,1.0125612473817356,0.0008159317449428255,-0.0008531318115153463,4.8767896844215,176
23,0.9919046509853374,4.665517650321269,176,1.0126707389755951,0.0008116728129264266,-0.0008512976331892521,4.8584760272345,176
