Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9650332729587431,17.946669602950553,700,1.0451086911672465,0.00012613501421229918,-0.0001292734206263712,19.75603499494,700
2,0.9651176099694379,17.91175406462429,699,1.0446746976840453,0.00012305128973185596,-0.00012570144920155126,19.702011606412,699
3,0.9648686149854819,18.002442449154124,701,1.045365960690637,1e-16,1e-16,1e-16,701
4,0.9648515467809367,18.020292917398955,702,1.0448357587910715,0.00011563741568775623,-0.00011904489244819945,19.821226458584,702
5,0.9651266460777266,17.922020057277372,700,1.045155280920712,0.00012918226125274238,-0.00013132099764731302,19.706552099897,700
6,0.9651105818852133,17.925812295073246,700,1.045119067316949,1e-16,1e-16,1e-16,700
7,0.9653364845924314,17.780001709482125,693,1.0447426974936567,0.00012036777277750694,-0.0001207619307831579,19.57620874453,693
8,0.9651396982341436,17.89390359637946,698,1.044999060739751,0.00011768607501141274,-0.00011823140495988919,19.699466452444,698
10,0.9647521495897606,18.071162805072117,704,1.0454554589724003,0.00011940473878947369,-0.00011963836201385041,19.860583900563,704
11,0.9651587744627531,17.876053128134625,697,1.0451034276522215,0.0001266035415429363,-0.00012730867889761772,19.682787731455,697
13,0.9652772478825387,17.79517066066562,693,1.0447719685004835,0.00013543875571811635,-0.00013688625207257618,19.593424505529,693
14,0.965144718294304,17.867683254379482,696,1.0448660305351003,0.00012750106831479224,-0.00012740253772055402,19.645945362142,696
15,0.9652009429681006,17.840352191644968,695,1.0447311545607842,0.0001263905586241551,-0.00012851798987246538,19.580337183692,695
16,0.9651587744627531,17.85172890503259,695,1.044873819864496,0.00012140134620620499,-0.00012157720338637119,19.649962966723,695
17,0.9650051606218449,17.966416190093323,701,1.0452310385688262,0.00012193770485495847,-0.00012228811153418281,19.784319266187,701
19,0.9650684133798659,17.91286478535883,698,1.0449606195793135,0.00012399753491556788,-0.00012637006051047093,19.709041921401,698
20,0.964881667141899,17.99865021135825,701,1.045269725025714,0.00011984032923091413,-0.00012022314271767313,19.794912106036,701
22,0.9649298597194389,17.98727349797063,701,1.0453155818352642,0.00012186349993484765,-0.00012766127079900277,19.793924816444,701
23,0.9649278516953748,17.98727349797063,701,1.0455469079361368,0.00012510187008199446,-0.00012544059510127424,19.810093125251,701
