Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9925221183850668,6.068892020873624,263,1.0195565473203234,0.000612497730717784,-0.0006077096596558449,6.6106198392382,263
2,0.9924518375428211,6.108289910384143,265,1.0195063258360844,1e-16,1e-16,1e-16,265
3,0.99253818257758,6.05715051666876,263,1.0192144327540522,1e-16,1e-16,1e-16,263
4,0.9925211143730347,6.050542008790439,263,1.0190514552549652,0.0005550279515601109,-0.0005810769011725208,6.6269097568271,263
5,0.9924859739519118,6.096223083608139,265,1.0193962467449988,1e-16,1e-16,1e-16,265
7,0.9925170983249063,6.070002741608163,262,1.0195026307056407,0.0005886358703073684,-0.0006059298780681441,6.6013766338385,262
11,0.9925311544933555,6.0348176972396725,264,1.0192105793171549,0.0006014242157783933,-0.0006153641497810527,6.6444986762841,264
14,0.9925181023369384,6.065845712995047,264,1.019309948855018,0.0006303251887222162,-0.0006359455249426039,6.6521273608716,264
18,0.992539186589612,6.0668611489545725,263,1.0193282569400244,0.0005668846647450416,-0.00058195132762759,6.6239898813475,263
22,0.9925351705414838,6.056269833730348,264,1.0191726509754857,0.0006050060281697508,-0.0006301121979182272,6.6471151241397,264
23,0.9925432026377404,6.037538682547105,263,1.0192094335138153,0.0005475109159429364,-0.0005685441737332964,6.6066461376452,263
24,0.9925150903008422,6.0495660410770125,263,1.0190994211867566,0.0006411723229334072,-0.0006617211063260942,6.6191178204041,263
25,0.9925612748543179,6.048915395934728,263,1.0190437768553198,0.0006085914508992797,-0.0005888140607452632,6.6331677028216,263
