Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9615814795924514,23.256661241986084,957,1.0916851863330606,9.19510422639468e-05,-9.304648839408974e-05,25.627336671184,957
2,0.9618535668531452,23.20925826953766,957,1.0911634863711013,1e-16,1e-16,1e-16,957
3,0.9616166200135743,23.27261559133298,958,1.0909999694464734,1e-16,1e-16,1e-16,958
4,0.9619007554186529,23.1959854372521,957,1.0910885617793777,8.548571250166096e-05,-8.787637454385929e-05,25.626201346169,957
5,0.9617752539146429,23.287133897374186,962,1.0920861385963587,1e-16,1e-16,1e-16,962
6,0.9619218396713266,23.186504842762414,957,1.0911526534220473,1e-16,1e-16,1e-16,957
8,0.9619620001526098,23.1808164860686,957,1.0911946536872756,8.82372168952399e-05,-8.765514905750694e-05,25.631230857812,957
11,0.9619780643451231,23.123472843538234,954,1.091447762168284,9.005621225748366e-05,-9.052978183525208e-05,25.52924620869,954
15,0.962138706270256,23.055537885783643,952,1.0906178391831134,9.17195380318349e-05,-9.290615394283768e-05,25.44482792528,952
19,0.9617290693611672,23.233907815210838,957,1.0911867071671169,8.891046915133628e-05,-9.137857029884433e-05,25.629191642523,957
23,0.9616557764828254,23.298835933332953,960,1.0919894643549162,8.879874462553574e-05,-8.943623807014406e-05,25.716517416857,960
