Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9728856510616424,23.280839891058775,1195,1.059183531572923,7.912698151620166e-05,-8.015331000149805e-05,25.808194827033,1042
2,0.9728424785442629,23.32162477902653,1202,1.0578793936648574,1e-16,1e-16,1e-16,1041
3,0.9727671776418568,23.375011539096164,1193,1.0577410691973237,1e-16,1e-16,1e-16,1042
4,0.9727330412327662,23.40048595117884,1216,1.0584027884628922,7.488477978515014e-05,-7.61758632773662e-05,25.834735363055,1043
5,0.9727139650041566,23.427735272499266,1217,1.058361212272488,1e-16,1e-16,1e-16,1047
7,0.9730161726258127,23.16055953407925,1204,1.0576385424659258,7.752184191501163e-05,-7.782085660104155e-05,25.609482453053,1035
11,0.9728886630977386,23.231484983183503,1194,1.0576558905911433,7.704873779060277e-05,-7.731293184883767e-05,25.711370380191,1038
14,0.9727551294974719,23.395043980563976,1196,1.0582878481396185,7.626833459463158e-05,-7.620438298351802e-05,25.863207648359,1044
18,0.9729087433383802,23.292104971388564,1211,1.0580860318353043,7.937674155969308e-05,-8.02270129411978e-05,25.775858860483,1041
22,0.972793281954691,23.366441519188633,1221,1.0599646043344644,7.748142306671801e-05,-7.969440402716012e-05,25.872546904407,1045
23,0.9726728005108414,23.442834863792925,1189,1.058434099960479,7.525066560660721e-05,-7.549628220252964e-05,25.894314331419,1045
24,0.9728223983036213,23.340746645912184,1206,1.0586442349846548,7.682026586540609e-05,-7.819786373132299e-05,25.77479742693,1041
25,0.972656736318328,23.478187357748162,1210,1.0590063126840643,7.562125552815845e-05,-7.298192219363768e-05,25.908199678982,1046
