Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9839649238356473,13.871123929963094,847,1.0355954727065377,0.00017894805157872578,-0.00018205987656664822,15.17138808482,613
2,0.9839749639559681,13.882063687721741,861,1.0351495398518746,1e-16,1e-16,1e-16,615
3,0.9839297834145244,13.900636965920588,826,1.0352707273017467,1e-16,1e-16,1e-16,614
4,0.9839348034746849,13.853559316043306,835,1.0350053584026502,0.0001647498915736288,-0.00017028565650869807,15.2124219648,614
5,0.9840010682688022,13.829307257752996,816,1.035255951957847,1e-16,1e-16,1e-16,613
7,0.9841185376765555,13.729328848283506,829,1.0350163224704705,0.00017185960396265927,-0.000170904606086205,15.060985547667,608
11,0.9840191404853795,13.833543222858312,830,1.0352279608947956,0.0001763689315964543,-0.0001770973491361773,15.186067078471,613
14,0.9840091003650587,13.840611806328889,829,1.035204860576213,0.00018275742290991688,-0.00018178937295523545,15.185283667973,613
18,0.9839066911377866,13.918296864615392,830,1.0352724368187212,0.00017621281251889198,-0.00017951037425783934,15.287881981289,617
22,0.9839227553302998,13.878994259879885,825,1.0354713644155613,0.00017193510583401664,-0.00018023505621274239,15.213665844612,614
23,0.9839759679680001,13.8584459262909,834,1.0356445818558615,0.00017818292512421054,-0.00017960812559479224,15.184820311826,613
24,0.9840191404853795,13.829060871674054,835,1.0350227109824544,0.0001733609640075346,-0.00018219122272531858,15.182798864798,613
25,0.9840181364733475,13.832416153840953,841,1.0352209491440751,0.0001819929010269252,-0.00017733222291922438,15.20167313965,614
