Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9584298858237517,33.79148140807227,1463,1.113552806651954,4.702243702343158e-05,-4.722733749015291e-05,36.815704065317,1463
2,0.9584720543290991,33.70764791749969,1462,1.1128946317365171,1e-16,1e-16,1e-16,1462
3,0.9582612118023622,33.88253458341934,1469,1.113687067609102,1e-16,1e-16,1e-16,1469
4,0.9584409299561046,33.75357537839634,1464,1.1129737793846612,4.705672188091302e-05,-4.7345801256368975e-05,36.851973699319,1464
5,0.9583917333665327,33.75980274717461,1463,1.113885320504043,1e-16,1e-16,1e-16,1463
7,0.9587240613491512,33.49554533529252,1454,1.1113727694016409,4.7127782726199446e-05,-4.7074837466129644e-05,36.601198180624,1454
11,0.9585011706780294,33.66713930725464,1461,1.113397862750167,4.8774584867131306e-05,-4.886037727228144e-05,36.79612101271,1461
14,0.958608599965462,33.60305240382484,1456,1.112175504787841,4.7715495662274794e-05,-4.732311442172964e-05,36.667743166043,1456
18,0.9586226561339111,33.589128926396995,1458,1.11283952548562,4.906849247083546e-05,-4.858755483054294e-05,36.687206493431,1458
22,0.9583033803077096,33.77183010570452,1466,1.112867343892217,4.7234734474624934e-05,-4.80715587828687e-05,36.899101274326,1466
23,0.95843390187188,33.73553434060149,1462,1.1130775426937096,4.742253105495291e-05,-4.724438012496178e-05,36.800902860152,1462
24,0.9584509700764254,33.71865984007008,1461,1.1129413690585148,4.7758460245022716e-05,-4.8266206637530195e-05,36.793199090478,1461
25,0.9585423351713447,33.654017576273006,1459,1.1135625802774647,4.827577442563768e-05,-4.744576836359114e-05,36.730935116691,1459
