Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.8534443636772543,76.1506295593459,2933,1.2384278377059357,7.744750673578173e-06,-7.557807606010084e-06,82.632579660773,2933
2,0.8536833185408894,76.02182145562685,2927,1.2367752283621471,7.658472646982494e-06,-7.534912198881773e-06,82.476008742959,2927
3,0.8532636415114798,76.23593856147026,2936,1.23980261117764,1e-16,1e-16,1e-16,2936
4,0.8534995843390187,76.10858962102016,2930,1.238922052121498,7.591342909272465e-06,-7.482816102206981e-06,82.5946696682,2930
5,0.8534624358938318,76.15212141918052,2933,1.238275887288847,1e-16,1e-16,1e-16,2933
7,0.8547465672828624,75.49518920739968,2908,1.235647749773847,7.802514202351025e-06,-7.602705781716676e-06,81.853934821525,2908
10,0.8534182593644202,76.15260461473605,2932,1.2397812129352301,7.615471928535402e-06,-7.5523479657895845e-06,82.629907038384,2932
13,0.8524885442227139,76.65346982487503,2952,1.2393076869763362,7.609051446875569e-06,-7.47289376827989e-06,83.16971997026,2952
16,0.8534734800261846,76.13084350395705,2932,1.238011852328455,7.79616653754083e-06,-7.750662137246759e-06,82.569677224522,2932
19,0.853440347629126,76.146646752,2932,1.2385334381084268,7.543038284585263e-06,-7.504604358143269e-06,82.631379190331,2932
22,0.8523861349954418,76.67256576687552,2951,1.239145729449571,7.475483555394349e-06,-7.355178076171746e-06,83.137161345996,2952
