Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9606688326552906,31.777799371044217,1561,1.0814104836484792,4.505624518248864e-05,-4.530130580926316e-05,34.75871861118,1381
2,0.9607963421833647,31.76086228230343,1548,1.081144865673601,1e-16,1e-16,1e-16,1380
3,0.9606698366673226,31.802576898058046,1555,1.0806622852941326,1e-16,1e-16,1e-16,1384
4,0.9607752579306911,31.652681448665543,1504,1.079770682933119,4.600107980879668e-05,-4.639116753643546e-05,34.750633116292,1380
5,0.9608676270376424,31.69883217567785,1529,1.0804113691206438,1e-16,1e-16,1e-16,1383
7,0.9608967433865727,31.614910172010728,1534,1.079317931478737,4.6008622391489194e-05,-4.6182812034262605e-05,34.548242922098,1373
11,0.9609318838076956,31.638813787766615,1527,1.080310146413178,4.735928383114128e-05,-4.728244054673241e-05,34.653667319328,1376
14,0.9609308797956635,31.537915227112606,1515,1.079231233685285,4.62466558017097e-05,-4.5694342819858174e-05,34.549647006261,1372
18,0.9608344946405838,31.643716746297027,1530,1.0801946354932,4.7447160524952903e-05,-4.700263057236233e-05,34.711655260142,1379
22,0.9607511616419211,31.722331532370394,1522,1.0800359026633886,4.587620256733629e-05,-4.658783206863712e-05,34.724681438573,1379
23,0.9608214424841667,31.660265924257292,1535,1.0805828593496434,4.60774664851446e-05,-4.596285649136621e-05,34.727231085343,1379
24,0.9609338918317597,31.601637339725173,1524,1.0806983721126804,4.683968182933407e-05,-4.7112311699857066e-05,34.652771698104,1376
25,0.9608736511098349,31.595718945235234,1524,1.0807443917312434,4.545988697461496e-05,-4.4284905748568424e-05,34.652757428285,1376
