Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9704378697274308,24.014547549040998,1042,1.0383129387095644,6.981385458014626e-05,-7.06812098283856e-05,26.214949707148,1042
2,0.9704208015228855,24.012651430143066,1041,1.0382309640829284,1e-16,1e-16,1e-16,1041
3,0.9704418857755591,24.04538499524635,1042,1.0381555494333845,1e-16,1e-16,1e-16,1042
4,0.970241083369143,24.132320610226408,1043,1.0384568761328934,6.585478808950027e-05,-6.703574718045984e-05,26.263721087273,1043
5,0.9702591555857205,24.1170169060218,1047,1.038641798042257,1e-16,1e-16,1e-16,1047
7,0.9707009208798358,23.843223083121103,1035,1.0377476266654755,6.862533306738394e-05,-6.870248178993131e-05,26.017425812206,1035
11,0.9705673872795691,23.92270897553053,1038,1.0382652391968161,6.798090677096399e-05,-6.80803545944266e-05,26.135395574094,1038
14,0.9703334524760945,24.091811999981346,1044,1.038301802586248,6.738955337974627e-05,-6.733396550415735e-05,26.278845542038,1044
18,0.9704127694266288,23.997347725938454,1041,1.0384219192316149,7.039521602409308e-05,-7.119241435617951e-05,26.198365600733,1041
22,0.9702330512728865,24.12126921940993,1045,1.0384469073124523,6.789196209759225e-05,-6.97301769005529e-05,26.319335584721,1045
23,0.9702812438504264,24.14739427663489,1045,1.0385896100995942,6.654478770894293e-05,-6.674783659257396e-05,26.324133777499,1045
24,0.9705352588945426,23.931308887081798,1041,1.0379759130141566,6.762479659228809e-05,-6.886234468850195e-05,26.177857383913,1041
25,0.9702531315135281,24.165704820471976,1046,1.038583046268783,6.694225473880665e-05,-6.459700508794571e-05,26.328249992826,1046
