Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.8315207569447512,86.49899258714022,3375,1.2285218589941038,5.578256501815956e-06,-5.470655955285761e-06,95.0364670358,3375
2,0.832431395857848,86.03357912249004,3357,1.2264532376866333,5.645812939108587e-06,-5.530530424118892e-06,94.553812740807,3357
3,0.8310026867361978,86.75903038219982,3385,1.2291836424835407,1e-16,1e-16,1e-16,3385
4,0.8316964590503653,86.43942750314078,3374,1.228133812406553,5.537965598570416e-06,-5.43933934292543e-06,95.036735046884,3374
5,0.8317155352789748,86.41131104224286,3372,1.228195620725143,1e-16,1e-16,1e-16,3372
7,0.8337366114995522,85.3787443375962,3332,1.2257832175718895,5.69530645897097e-06,-5.544305713527867e-06,93.788464852602,3332
10,0.8312466616599933,86.62158967036386,3379,1.2301867102636361,5.627261297522549e-06,-5.5195383097941275e-06,95.162678953173,3379
13,0.8311743727936836,86.67837795252693,3382,1.2284079288592502,5.501645188349807e-06,-5.364887952115457e-06,95.240269293939,3382
16,0.8317215593511673,86.37103246979393,3369,1.2283183753350664,5.61706716529241e-06,-5.503499083258837e-06,94.87369818401,3369
19,0.8302878301693567,87.12270407150369,3399,1.2305195575310504,5.454756217700831e-06,-5.390549904338726e-06,95.774477555915,3399
22,0.8308962614607973,86.86423707277088,3391,1.2295554093588117,5.486383029861717e-06,-5.402312290865928e-06,95.464068757399,3391
