Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9912088706471058,9.093070876820665,439,1.0343012012144486,0.00033550272874880886,-0.00034109244358171745,10.401907634384,439
2,0.9911596740575339,9.086271799392314,439,1.0338548604947915,1e-16,1e-16,1e-16,439
3,0.991185778370368,9.073189536656782,439,1.0337981150899258,1e-16,1e-16,1e-16,439
4,0.9911536499853414,9.062407651882527,439,1.0333444881904665,0.00032050452794271466,-0.00033120179329274236,10.421672882159,439
5,0.9911777462741114,9.106478462127338,439,1.034304342816701,1e-16,1e-16,1e-16,439
7,0.9911667021417585,9.082574846371454,438,1.0342648190962067,0.0003355263086813297,-0.00033213883299534625,10.38328715359,438
11,0.991160678069566,9.133024126698455,441,1.0344548152541457,0.00034123251300177286,-0.0003481183572031025,10.438990809572,441
14,0.991161682081598,9.10490766580054,440,1.033992943475634,0.00034993271051512466,-0.00035957148343058174,10.434668513727,440
18,0.9911185095642187,9.11360286212683,440,1.0341060075978905,0.00032534377478759,-0.00033437255449030474,10.432778104131,440
22,0.9911416018409565,9.095427071310857,438,1.0339213974611121,0.0003309419182028809,-0.0003483051999849308,10.37855965264,438
23,0.9911807583102076,9.061162178126876,439,1.0338502390904236,0.0003315066117769529,-0.00033804322704155125,10.39641790175,439
24,0.9911897944184963,9.058020585473285,438,1.0337331496367637,0.00034499190746991687,-0.00036035229893761775,10.391076529524,438
25,0.9911546539973735,9.114253507269114,440,1.0340987021088666,0.0003574864821086981,-0.000351093524985928,10.435059585483,440
