Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.8088903257416636,89.24542281369163,3246,1.3606918275027762,6.6666025043379505e-06,-6.628785257420721e-06,89.332065708448,3249
2,0.8088280769956747,89.26569206463604,3250,1.3592371002797385,1e-16,1e-16,1e-16,3250
3,0.8078702495170702,89.72183862430984,3267,1.3635033188715073,1e-16,1e-16,1e-16,3267
4,0.808004787129369,89.63643433741046,3264,1.362519065336113,1e-16,1e-16,1e-16,3265
5,0.8082086015718812,89.5681413605191,3264,1.3608383572073695,1e-16,1e-16,1e-16,3264
6,0.8078150288553058,89.73276203378566,3267,1.361668288922264,1e-16,1e-16,1e-16,3268
7,0.8112075855117048,88.15634013784602,3211,1.3543812065332617,1e-16,1e-16,1e-16,3212
8,0.8099385143031554,88.75186976818027,3232,1.3585538724152666,1e-16,1e-16,1e-16,3232
9,0.8089455464034281,89.1979245564682,3249,1.359126307932794,1e-16,1e-16,1e-16,3249
10,0.8079144260464818,89.69198391749838,3265,1.3656591558715803,1e-16,1e-16,1e-16,3266
