Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9912138907072663,4.510680255400765,176,1.0112290468516996,0.0009674854314909695,-0.0009990560659181164,4.9502879620945,176
2,0.9911446138770527,4.541803555931156,177,1.011245048786256,0.0008509266003562327,-0.0008716777769190028,4.989134991816,177
3,0.9911767422620793,4.521501608421118,176,1.011244140199815,1e-16,1e-16,1e-16,176
4,0.9912038505869454,4.50175502127835,175,1.0110721064856336,0.000818121894697507,-0.000852555672897507,4.9497474683058,175
5,0.9912289508877474,4.51905012915591,177,1.011080444372069,0.0009082049598490859,-0.0009372289120047646,4.9604386665304,177
6,0.9911797542981755,4.533108359604867,177,1.0114072259818747,1e-16,1e-16,1e-16,177
7,0.9911646941176943,4.5239530876863245,176,1.011181035447603,0.0007874018456393351,-0.0008217488343768421,4.9780317395532,176
8,0.9911436098650206,4.541803555931155,177,1.0112197660227489,0.0008904221216595015,-0.0009232526725583381,5.0063160108007,177
10,0.9911707181898868,4.534219080339406,177,1.0111700562501569,0.00090801634755723,-0.000902242404659169,4.9967405419383,177
11,0.9912259388516512,4.508228776135558,176,1.0111714592581156,0.000847829154125651,-0.0008738395081288642,4.9780317395532,176
13,0.9911797542981755,4.52016084989045,176,1.0113019167398876,0.0008782189679285319,-0.0009195894631762881,4.9704562707323,176
14,0.9912008385508492,4.51447249319664,176,1.0111520164036323,0.0009176895156730194,-0.0009202741944127424,4.9552752517892,176
16,0.9911867823824001,4.51905012915591,176,1.011166339241075,0.0008494631791648754,-0.0008605627845142383,4.9694388998192,176
17,0.9911566620214377,4.538796716298678,177,1.0113656961950288,0.0008715202988838781,-0.0008790774783963435,4.9977231710667,177
19,0.9911144935160903,4.537225919971884,176,1.0112213641914116,0.0008042951457073685,-0.0008414051170004432,4.9780317395532,176
20,0.9912319629238436,4.506332657237621,176,1.0111663871318775,0.0009968580884455402,-0.0010547125912838782,4.9704261894309,176
22,0.991198830526785,4.516598649890704,176,1.0111501015878026,0.0008866421526509695,-0.0009211198705953463,4.9608507205685,176
23,0.9912078666350738,4.5125763742987015,176,1.011253515019127,0.0008002816905795015,-0.0008392186611152356,4.9684562706908,176
