Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.712126658125871,114.88181921323357,3672,1.4137400998153173,2.4870352594346814e-06,-2.426587134174183e-06,114.52424282533,3678
2,0.7123495487969927,114.75071750323367,3665,1.4130745973168093,2.536642143340277e-06,-2.498951839552909e-06,114.47489580845,3673
3,0.7106427283424565,115.44400410156838,3691,1.419650144293298,2.4598263267258727e-06,-2.412141699622493e-06,115.07482049884,3696
4,0.7102873080831,115.59159917299961,3696,1.4180576714134316,2.4444397460087535e-06,-2.3894476131370637e-06,115.3116570291,3700
5,0.712677860731483,114.61388119661343,3663,1.4109871172602548,2.469007009351468e-06,-2.4102929172270362e-06,114.26396999561,3671
6,0.7133746450817466,114.27887932857475,3647,1.4120109975020763,2.5642132806578395e-06,-2.519954366181939e-06,114.01545088703,3659
7,0.713378661129875,114.36997197216793,3657,1.4117778310530023,2.4893622882087532e-06,-2.427423610901274e-06,114.03317668075,3662
8,0.7136738406673065,114.2048354067802,3649,1.412014387567335,2.516521758348255e-06,-2.4177854675727424e-06,114.01454429566,3655
9,0.7122642077742659,114.76795679458233,3666,1.4137400680479477,2.5107675447197787e-06,-2.458619177116233e-06,114.49030159711,3675
10,0.7094459460002168,115.93172446076247,3703,1.4227805798728521,2.44774778376687e-06,-2.4110885874993906e-06,115.6082004498,3712
11,0.7140593812876254,114.05844634085852,3646,1.4138516004077901,2.5636582071305263e-06,-2.5141585536618287e-06,113.8202226851,3650
12,0.7113475447889768,115.09742817891157,3673,1.4167008521827484,2.4775076215788365e-06,-2.43002453346759e-06,114.83851283427,3684
13,0.7115342910269437,115.07536486552472,3679,1.415341667609843,2.5060151997153464e-06,-2.44503166133651e-06,114.7915262851,3685
14,0.7150001405616845,113.64670549060303,3632,1.4067959677389836,1e-16,1e-16,1e-16,3637
15,0.7143234364520624,113.96654517913868,3641,1.4111326814402854,2.5270030880048754e-06,-2.4713306094437673e-06,113.68025447177,3649
16,0.7118746511058188,114.92717496548012,3673,1.412646574420838,2.475803900285651e-06,-2.4327861348105264e-06,114.57386566106,3680
17,0.7076367163184084,116.57094376224148,3728,1.423121064893997,2.4025124771418286e-06,-2.352004783650305e-06,116.28245892183,3731
18,0.7140021526017968,114.03866028546967,3645,1.4135344305323232,2.5230132490337953e-06,-2.4983571135356237e-06,113.77920225757,3651
19,0.7093575929413938,115.96913094660002,3706,1.4199392153074428,2.415459896209086e-06,-2.382287377272133e-06,115.68040611157,3710
20,0.7125885036606279,114.64543187617045,3662,1.4182233859551086,2.542460212686094e-06,-2.4820148953637672e-06,114.3732913666,3669
21,0.710348552817057,115.54555330736467,3691,1.4148903008010503,2.4075424060577284e-06,-2.353606889110582e-06,115.16801495508,3699
22,0.7108103983518138,115.3177658818528,3681,1.4189562111850027,2.5010714361773964e-06,-2.477610783842327e-06,115.03325974204,3692
23,0.7123113963397737,114.69758670584534,3664,1.415190130853984,2.5053798411834904e-06,-2.4599745900585042e-06,114.4558959065,3672
24,0.7078616150135943,116.49647246142031,3722,1.4240816014347806,2.362625488138837e-06,-2.30110214856144e-06,116.24157053488,3729
25,0.7126818767796114,114.62884322996409,3665,1.4147913707958366,2.525740821355457e-06,-2.4692852434532966e-06,114.21961812003,3670
