Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9482251075296886,33.088115619215614,1294,1.0914964260469833,4.638096307229252e-05,-4.7050401436575074e-05,34.643404177644,1294
2,0.9480494054240746,33.21350981931698,1298,1.0909948081022696,1e-16,1e-16,1e-16,1298
3,0.9479279199681929,33.2316585234111,1299,1.0924104282397327,1e-16,1e-16,1e-16,1299
4,0.9481036220738069,33.14942291588717,1298,1.091203499972869,4.6205375279516896e-05,-4.701947639723878e-05,34.767223643197,1298
5,0.9482110513612395,33.169822953094126,1297,1.090019350935968,1e-16,1e-16,1e-16,1297
6,0.9480353492556255,33.206072478270585,1299,1.0920226450879509,1e-16,1e-16,1e-16,1299
8,0.9481216942903844,33.15187042839381,1294,1.0912083212197596,4.580731404927535e-05,-4.626180842432133e-05,34.662553250967,1294
11,0.9483777173585648,32.964539763356676,1292,1.0915362860332591,4.8454119079315236e-05,-4.814412026402327e-05,34.610929808709,1292
15,0.9486206882703282,32.89388662521653,1287,1.090743476521141,4.755080712069031e-05,-4.768516180005983e-05,34.421647402253,1287
19,0.9485192830550881,32.87010421912084,1287,1.0895640287816613,4.7214622022361216e-05,-4.8011550845591144e-05,34.458844732458,1287
23,0.9481186822542881,33.13688643691657,1293,1.090515857705144,4.6270678428629365e-05,-4.63810028373374e-05,34.645374189408,1293
