Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9288717715993109,33.18627007459891,1209,1.095773164032814,4.856161635691413e-05,-4.9760139223022716e-05,33.270445377013,1209
2,0.9287532981795253,33.2710795328849,1212,1.095897624106522,1e-16,1e-16,1e-16,1212
3,0.9285334195444999,33.335744916645254,1213,1.0958288691303693,1e-16,1e-16,1e-16,1213
4,0.9285083192436978,33.35549150378802,1215,1.0960012657987885,4.6990788456139613e-05,-4.8100921701891415e-05,33.473479046236,1215
5,0.9286699651808628,33.3303192943132,1215,1.0965079994318674,1e-16,1e-16,1e-16,1215
6,0.9286810093132156,33.329359674882596,1215,1.096372955515163,1e-16,1e-16,1e-16,1215
7,0.928922976212947,33.167039379577304,1208,1.0944338774562758,1e-16,1e-16,1e-16,1208
8,0.9288657475271184,33.20976943129145,1209,1.094875696992172,4.6275665870774514e-05,-4.7150860063963436e-05,33.315845544234,1209
9,0.9289149441166903,33.18632589112782,1209,1.0946401875884482,1e-16,1e-16,1e-16,1209
10,0.9284671547503826,33.39501737463919,1217,1.0963850448303807,1e-16,1e-16,1e-16,1217
12,0.9287563102156217,33.241369155696916,1211,1.0965499920116102,4.829762638105928e-05,-4.922892577474682e-05,33.356800434972,1211
16,0.9291719711969029,33.055510035452976,1204,1.094976344983945,4.6756966791462605e-05,-4.6919631709788363e-05,33.151188203259,1204
20,0.9287271938666913,33.24974580113252,1211,1.0954296140224171,4.6605015985052636e-05,-4.6535861471851524e-05,33.356038401692,1211
23,0.9286277966755153,33.29401395260781,1211,1.0963736395040673,4.7047810409274246e-05,-4.749116296897174e-05,33.366183722692,1211
