Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.7811956578487637,102.27461742261218,3727,1.3164476680653856,6.010006902705707e-06,-5.8863204357521335e-06,89.899917713928,3727
2,0.7833984602471477,101.13852249002052,3687,1.3123979273606052,1e-16,1e-16,1e-16,3688
3,0.7800540961682885,102.69837208803665,3742,1.317177742269392,1e-16,1e-16,1e-16,3744
4,0.7815460580479596,102.08818939864004,3719,1.3189661086745137,1e-16,1e-16,1e-16,3721
5,0.7820701523287055,101.81610112508727,3708,1.3161140773726567,1e-16,1e-16,1e-16,3709
6,0.7844908253380508,100.63392482537313,3663,1.3103396934261227,1e-16,1e-16,1e-16,3666
7,0.7817287882377982,101.98502992827086,3715,1.3150566298427493,1e-16,1e-16,1e-16,3716
8,0.7833241633567737,101.20614847348676,3688,1.3127737919616265,1e-16,1e-16,1e-16,3688
9,0.7824757731896659,101.64261780590765,3701,1.3169991122579214,1e-16,1e-16,1e-16,3705
10,0.7810430480198874,102.27459430264888,3725,1.3213809131592342,1e-16,1e-16,1e-16,3729
