Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.8936078569965582,65.01428239774204,2711,1.1803149102756367,1.2074727839326315e-05,-1.1975923268655957e-05,65.49198106566,2711
2,0.893530548070088,65.04828455656425,2709,1.177490333524905,1.1961470050530748e-05,-1.1938595800177286e-05,65.435591418368,2709
3,0.8928568559965623,65.511956970379,2731,1.183685317615279,1.2115536015490306e-05,-1.203065458563324e-05,65.937417382967,2731
4,0.8933909903976289,65.14481917077231,2715,1.1784358870190366,1.189912015106482e-05,-1.192947377131745e-05,65.610834576032,2715
5,0.8927936032385412,65.55842624828199,2734,1.1822384971949718,1.1935756062611635e-05,-1.1972670167096954e-05,65.956592307615,2734
6,0.8932092642198224,65.313787442202,2722,1.1797314537337706,1.1863729653121331e-05,-1.184284677021939e-05,65.736512378208,2722
7,0.8936379773575207,65.06824483322035,2714,1.1789533285159262,1.2170295520114128e-05,-1.2098614553804987e-05,65.479999365034,2714
12,0.8931841639190204,65.30550327661952,2721,1.1818515151260602,1.214053347900831e-05,-1.2020713323981163e-05,65.715259431255,2721
16,0.8930235219938876,65.3571912590217,2723,1.180815572084864,1.2194576525196676e-05,-1.2179588432408864e-05,65.758940161015,2723
20,0.8934351669270405,65.13264071093847,2715,1.1809662533367102,1.207079468259169e-05,-1.2036769981946813e-05,65.591482933998,2715
23,0.8932925972184851,65.19011910648995,2716,1.1819137917509297,1.1982187024068698e-05,-1.1967390521105817e-05,65.661829552032,2716
