Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.7951182926976197,95.70142645418898,3480,1.3921651196912375,5.653463159862383e-06,-5.597622756947812e-06,95.723747287698,3484
2,0.7965590499636548,95.01023331598272,3459,1.3878302810544463,1e-16,1e-16,1e-16,3459
3,0.7948652816655355,95.80925884529243,3489,1.3913951426123756,1e-16,1e-16,1e-16,3490
4,0.7952949988152658,95.57495819667727,3481,1.393098359836304,1e-16,1e-16,1e-16,3482
5,0.7956654792551034,95.44994910243453,3478,1.3903783362556865,1e-16,1e-16,1e-16,3479
6,0.7954526287043024,95.5120446021914,3478,1.3915812918857533,1e-16,1e-16,1e-16,3479
7,0.7973933839623134,94.60068121063067,3446,1.3866893452032016,1e-16,1e-16,1e-16,3447
8,0.7971453929903896,94.74695187181403,3451,1.3873670866334789,1e-16,1e-16,1e-16,3451
9,0.7953150790559074,95.5683169922333,3482,1.3908656437315348,1e-16,1e-16,1e-16,3482
10,0.7941032365331866,96.15543728056635,3501,1.3969374255658167,1e-16,1e-16,1e-16,3502
