Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9818163380869956,9.18492812228733,351,1.0338872559700347,0.00038378425094470916,-0.0003907596840382272,9.2162800926507,351
2,0.9817219609559801,9.24200225877547,353,1.0339221856137377,0.0003878397436807756,-0.0003958036448552908,9.2741630636806,353
3,0.981758105389135,9.216678947996723,352,1.0337180481517447,1e-16,1e-16,1e-16,352
4,0.981858506592343,9.176725698118933,351,1.0331689500356875,0.00034377123413252076,-0.00036141692102714684,9.2279653005625,351
5,0.9817330050883329,9.22560418211914,353,1.0340154478842352,1e-16,1e-16,1e-16,353
6,0.9816948526311139,9.257996076368464,354,1.0342935490808232,1e-16,1e-16,1e-16,354
7,0.9818665386885996,9.14841866767099,350,1.0339447280381553,1e-16,1e-16,1e-16,350
8,0.9817872217380653,9.201414712038211,352,1.033779870937899,0.00034986480964753464,-0.0003604433581074793,9.2682865761673,352
9,0.9817791896418087,9.193718603388632,351,1.0337368426238385,1e-16,1e-16,1e-16,351
10,0.9816627242460874,9.265675836735227,354,1.0334976867044272,1e-16,1e-16,1e-16,354
12,0.9817370211364613,9.22212091861159,352,1.033915769267517,0.00038145916202415517,-0.0003822485325767313,9.2680777901476,352
16,0.9818474624599901,9.161921537752677,350,1.033257694572144,0.00038023829321673136,-0.0003906762403085872,9.2153792185589,350
20,0.981720956943948,9.237408274533383,353,1.0340611386242875,0.00037756463090127425,-0.0003907206106057618,9.2741457962975,353
23,0.981808305990739,9.17347247240751,351,1.033919051362801,0.00035308868668221607,-0.0003682381503170083,9.2203307125664,351
