Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9024552110232489,52.67184152959967,1949,1.1486263814073387,1.8997158782528532e-05,-1.9020532916685872e-05,54.980822958451,1949
2,0.9024662551556017,52.76218147159508,1950,1.148450535611895,1.9154655697464823e-05,-1.9131958203687535e-05,54.982965126572,1950
3,0.9017333263721833,53.008197699529944,1963,1.1497751570048405,1.93809125290892e-05,-1.9373143010393352e-05,55.384725509819,1963
4,0.9024180625780619,52.74702209701393,1951,1.1485299508299445,1.873113023977064e-05,-1.8837279339197785e-05,55.046433491836,1951
5,0.9021178629804699,52.9383080014266,1959,1.1495965949674696,1.938635031007313e-05,-1.9293700860698063e-05,55.158011887738,1959
6,0.9019481849470484,52.95836356285769,1960,1.148961556068447,1.828898345019612e-05,-1.8389957516042108e-05,55.26124534704,1960
7,0.9024371388066714,52.70993532390373,1952,1.14760850128578,1.92980758329241e-05,-1.904937378710139e-05,54.980592315277,1952
8,0.9027272982839426,52.61012436402099,1945,1.1478380776127515,1.903342620194349e-05,-1.9149375493578948e-05,54.88214557378,1945
10,0.9020114377050694,52.98008123863202,1961,1.1495784495942731,1.8844176349409418e-05,-1.8734605019629916e-05,55.289123044834,1961
11,0.9025947686957081,52.5539241387908,1947,1.1478389554140578,1.9167544358333517e-05,-1.9462116465985596e-05,54.969281644538,1947
13,0.9024592270713773,52.71519630157092,1950,1.1480216812144184,1.8831758588424376e-05,-1.8833845950006647e-05,55.047380169643,1950
15,0.9032684607692338,52.26047901352234,1934,1.1466087816859691,1.893462371222936e-05,-1.9167069993226592e-05,54.51823830876,1934
16,0.9021379432211115,52.87846944462636,1958,1.1493946560972443,1.9606005451912466e-05,-1.9499813933352907e-05,55.193931510536,1958
17,0.9028638439203055,52.4342848503512,1943,1.1467144879233122,1.8499876709366203e-05,-1.847045591486981e-05,54.771862033615,1943
19,0.9024993875526605,52.625628214377976,1947,1.1471436375273603,1.882915261017396e-05,-1.8798118745297505e-05,54.944128520621,1947
22,0.9021620395098815,52.85845335144136,1957,1.1477578582532473,1.8062865170691413e-05,-1.8175994580263712e-05,55.192071004585,1957
23,0.9020515981863526,52.90919525777386,1959,1.1493434501393267,1.9264528070795568e-05,-1.908354890997673e-05,55.262810437975,1959
