Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9975100501604411,2.0235642849988484,88,1.0064187914515403,0.0024460688378663714,-0.0024920340717552356,2.2107886060151,88
2,0.9975000100401203,2.0281419209581197,88,1.0064717804041932,1e-16,1e-16,1e-16,88
3,0.9975010140521524,2.042525473978219,88,1.0064603197903155,1e-16,1e-16,1e-16,88
4,0.9975040260882486,2.017281099691669,88,1.0062812502274594,0.0020319305801100277,-0.0020984136413607756,2.2194629575982,88
5,0.9974980020160562,2.032814841692406,88,1.0063249474279112,1e-16,1e-16,1e-16,88
7,0.9975251103409223,2.0028975466715697,87,1.0063166233378937,0.0022012443738868696,-0.002281081383730083,2.1942417876255,87
11,0.9975060341123128,2.0093713015287786,88,1.0063559056028617,0.002189666085330083,-0.0022484847958290305,2.2168550351346,88
14,0.9975301304010827,1.9908307198955648,87,1.0062116250015838,0.0023606394919727424,-0.0024091640684904157,2.1942417876255,87
18,0.9975130621965373,2.0349409983864706,88,1.006490661389996,0.002171853986438227,-0.0022174575779788366,2.2128930585877,88
22,0.9975803310026867,1.9753364461409264,87,1.0061108230812714,0.00228189900794892,-0.0022428483574138507,2.1905917640947,87
23,0.9975010140521524,2.0256904416929133,88,1.0064207147348718,0.0020330556485298615,-0.002157443513532964,2.2168550351346,88
24,0.9975000100401203,2.023564284998849,88,1.006271044387626,0.002440491084657175,-0.002418224084389252,2.2097429390197,88
25,0.9975281223770186,2.024119645366118,88,1.0063158931573688,0.0022833071978954015,-0.0021893929532408865,2.2194629575982,88
