Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9064341107063827,50.10477477871094,1949,1.1529774230156786,1.9388654062221608e-05,-1.9360423452334626e-05,54.413387449771,1949
2,0.9062945530339236,50.16183256691627,1950,1.1522628741356755,1e-16,1e-16,1e-16,1950
3,0.9057192541395416,50.46610581688553,1963,1.1535208425721526,1e-16,1e-16,1e-16,1963
4,0.9061559993734964,50.21046466483753,1951,1.152659686098467,1.914569552923324e-05,-1.923063633152687e-05,54.494152361972,1951
5,0.9061580073975607,50.33406083573786,1959,1.1537800259372974,1e-16,1e-16,1e-16,1959
8,0.9065234677772378,50.05070748185528,1945,1.1520819846047938,1.938594985131302e-05,-1.950359697492964e-05,54.327255213942,1945
11,0.9065154356809813,50.069018025692365,1947,1.1525732572144076,1.9598675557043768e-05,-1.986152474890637e-05,54.409997746452,1947
15,0.907125874996486,49.74673643449387,1934,1.1510224118033956,1.940168787801773e-05,-1.9645011590210527e-05,53.963645158351,1934
19,0.9063849141168108,50.102727558509066,1947,1.1513715384721035,1.9251080334995013e-05,-1.9209613153520224e-05,54.383294466292,1947
23,0.9057825068975627,50.38493072341102,1959,1.1540617026990274,1.9660066437705263e-05,-1.9502128422867593e-05,54.697888056141,1959
