Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9073035851261642,46.82556446966526,1790,1.1330072864647616,2.4348548422787812e-05,-2.4370916391608866e-05,47.012437145213,1790
2,0.9072614166208168,46.87178455656741,1792,1.1326639498595084,1e-16,1e-16,1e-16,1792
3,0.9070174416970213,46.95659401485341,1795,1.1326019092740873,1e-16,1e-16,1e-16,1795
4,0.9072604126087846,46.84491356942515,1791,1.131852308841029,2.3951706775797232e-05,-2.4079574308397786e-05,47.066287265765,1791
5,0.9070425419978233,46.99391479251832,1798,1.133533604928317,1e-16,1e-16,1e-16,1798
6,0.9069802932518344,47.00959963582299,1800,1.1335250175727607,1e-16,1e-16,1e-16,1800
7,0.9073076011742924,46.846326492767545,1791,1.131268231231328,1e-16,1e-16,1e-16,1791
8,0.9072624206328489,46.84036863003152,1791,1.132039617881595,2.4145838601956787e-05,-2.4439702032229364e-05,47.068606616469,1791
9,0.9077021779029,46.65035248117447,1784,1.1312762426632577,1e-16,1e-16,1e-16,1784
10,0.9067915389898032,47.10240460044454,1801,1.1334667448371463,1e-16,1e-16,1e-16,1801
12,0.9076509732892639,46.64192001920995,1784,1.1323868456392348,2.4396375231451523e-05,-2.4454883602436567e-05,46.86695973207,1784
16,0.9071308950566463,46.915999696435684,1795,1.1326936219285977,2.385251123698061e-05,-2.3734184253930195e-05,47.115352985381,1795
20,0.9080385219336469,46.472649545172374,1777,1.1307563862971586,2.431774557838227e-05,-2.4306180674986152e-05,46.689437323155,1777
23,0.9066680455098574,47.16111212146885,1803,1.1347393444641387,2.4100331709496953e-05,-2.4213580935291968e-05,47.35049011575,1803
