Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.963755165641905,20.79643464877377,787,1.056240029948579,0.00010803069159180942,-0.00011059452385025707,21.754009660473,787
2,0.9638927152903001,20.760750060566924,785,1.0567313419488604,1e-16,1e-16,1e-16,785
3,0.963667816595114,20.86059768377388,788,1.0568152561942257,1e-16,1e-16,1e-16,788
4,0.9639218316392304,20.739492460384856,785,1.0561916918672118,0.00010058437799522992,-0.00010351550225532632,21.71183953739,785
5,0.9637973341472524,20.807716077386377,787,1.0567099301440013,1e-16,1e-16,1e-16,787
6,0.9638113903157015,20.840755811856095,786,1.0575603948985464,1e-16,1e-16,1e-16,786
8,0.9637722338464504,20.81418025564123,786,1.0572674361060652,0.00010285843153219502,-0.00010231255307273352,21.728579401234,786
11,0.9639619921205136,20.732607674783843,783,1.0560658020662028,0.00010644918497770305,-0.00010715049481630582,21.660816958717,783
15,0.9639830763731873,20.693564999488203,783,1.0560757304224004,0.00010926688239658837,-0.00011053616813298726,21.621300795,783
19,0.9640041606258609,20.70644314931278,783,1.0556124477375237,0.00010288238550988145,-0.00010536126132431025,21.658554117388,783
23,0.9637009489921727,20.826907304161875,788,1.0567482154474845,0.00010714078141124544,-0.0001069206590874205,21.799090728073,788
