Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9705021264974839,15.578347739537346,613,1.0486806015205474,0.00016482681914736845,-0.0001684864842671468,17.123781220656,613
2,0.9704077493664685,15.629217627210506,615,1.0482467379701064,1e-16,1e-16,1e-16,615
3,0.970415781462725,15.615159396761548,614,1.0487662169931344,1e-16,1e-16,1e-16,614
4,0.9704358617033666,15.609471040067735,614,1.0483673441431869,0.00015107920422127426,-0.00015675247884554017,17.166682629107,614
5,0.970528230810318,15.570763263945599,613,1.0487553189006091,1e-16,1e-16,1e-16,613
6,0.9703635728370569,15.654652571047084,616,1.0487192236798633,1e-16,1e-16,1e-16,616
8,0.9705543351231521,15.551016676802831,612,1.048732617693122,0.00015795915014781163,-0.00015972732413385043,17.094768510247,612
11,0.9704940944012274,15.580243858435281,613,1.0487657341424272,0.00016204784783833794,-0.0001632313684396676,17.128711354409,613
15,0.9707149770482849,15.470919607497219,609,1.0479740418176615,0.00016494777087224378,-0.00016713933035434903,16.992892139935,609
19,0.9706266239894619,15.507731264721421,610,1.0481943558646163,0.00016026504236199446,-0.00016273217427545706,17.057635176914,610
23,0.9704940944012274,15.580243858435281,613,1.0490813123485598,0.0001623146942601662,-0.00016416747627290857,17.127706311247,613
