Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9868494504038137,7.096797705061721,263,1.019089971405207,0.0005297871839094737,-0.0005252548478014404,7.411231993774,263
2,0.986753065248734,7.135127147005689,265,1.019113885741696,0.0004944494520342383,-0.0005051217553344045,7.4696834783533,265
3,0.9868514584278778,7.088437407908927,263,1.0188166205573363,0.00051918115644,-0.0005183432086636011,7.435489237648,263
4,0.9868384062714608,7.1186337855743425,263,1.018693375133922,0.0004740805743895845,-0.0004987998846350139,7.4240899913286,263
5,0.9867510572246698,7.13647467721682,265,1.0189119037998278,0.0005487460186052078,-0.0005575247325843767,7.453057583057,265
6,0.9867269609358998,7.153349177748224,265,1.0193258671067773,0.0004999433404283657,-0.0005126638227330748,7.4780396376127,265
7,0.9868625025602307,7.070080624145278,262,1.0189222417653185,0.0005056765542582825,-0.0005224873286937396,7.4088655142798,262
8,0.986767121417183,7.125216368567493,264,1.0190593441225566,0.0005019871406408865,-0.0005175030237703047,7.4614406074411,264
10,0.9867761575254718,7.1344370336173055,265,1.0187727378235154,0.0004916299676454294,-0.0004997714893798338,7.4723554522737,265
11,0.9867701334532794,7.15122302105416,264,1.019184247995734,0.0005188915919788366,-0.000531846174672133,7.4441017525808,264
13,0.9868384062714608,7.1087393554189635,263,1.0188777117421741,0.0005442692666649308,-0.0005637316380353463,7.4292746647826,263
14,0.9867962377661134,7.132922053819426,264,1.0189130151490151,0.0005451430671010527,-0.0005510868496066483,7.4439086841454,264
15,0.9868333862113003,7.104408105538638,263,1.01906742518291,0.0005334822944644876,-0.0005255279136854294,7.415046004218,263
16,0.9868695306444553,7.128637043865663,262,1.01899525453008,0.0004906428600150693,-0.0005001377877570084,7.4018595970444,262
17,0.9867480451885735,7.160171375139856,265,1.0191586648426691,0.00052870139038759,-0.000532245555673795,7.4703386928324,265
19,0.9867801735736002,7.132031794278661,264,1.0187544430894884,0.0004874004725349585,-0.000503186832658061,7.4670476093299,264
20,0.986791217705953,7.139330415545366,264,1.0191897568041366,0.0005420664895492521,-0.0005658507276971746,7.4479414874555,264
22,0.9867972417781454,7.1563560173807,264,1.019267768284422,0.0005233644759182271,-0.0005477709091690859,7.448298573408,264
23,0.9868333862113003,7.113983984803339,263,1.0191036104952766,0.00046783677784731305,-0.00048715614997074793,7.4178481959799,263
