Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9072965570419396,46.842868473557,1790,1.0822014983230808,1e-16,1e-16,1e-16,1790
2,0.9072082039831165,46.89201646359943,1792,1.0819912423833211,1e-16,1e-16,1e-16,1792
3,0.9070194497210855,46.97571520115089,1795,1.0821384055163472,1e-16,1e-16,1e-16,1795
4,0.9071429432010313,46.89334087384728,1791,1.0816176357656322,1e-16,1e-16,1e-16,1791
5,0.9069612170232249,47.02665725363578,1798,1.082340478947737,1e-16,1e-16,1e-16,1798
6,0.9068186473146694,47.081381967314194,1800,1.0822825911874432,1e-16,1e-16,1e-16,1800
7,0.9072574005726884,46.858822822903896,1791,1.0813246790162108,1e-16,1e-16,1e-16,1791
8,0.9071650314657371,46.86566136857835,1791,1.0814463187002052,1e-16,1e-16,1e-16,1791
9,0.9076670374817771,46.659151858289945,1784,1.0812884866557653,1e-16,1e-16,1e-16,1784
10,0.9066539893414083,47.1457220285034,1801,1.0827285255250656,1e-16,1e-16,1e-16,1801
