Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.8828639242412681,59.18451340443659,2263,1.17002057453966,1.4950912216573962e-05,-1.4849870664373409e-05,59.436700764975,2263
2,0.8832394247412662,59.000947890473476,2257,1.1681322861214578,1e-16,1e-16,1e-16,2257
3,0.8822705531303087,59.48506658142172,2274,1.170765291111788,1e-16,1e-16,1e-16,2274
4,0.882098867072823,59.554943898000815,2277,1.170697738210424,1.443401093100942e-05,-1.440804997523989e-05,59.831673840547,2277
5,0.8827072983642636,59.31072850418887,2269,1.1699153394528947,1e-16,1e-16,1e-16,2269
6,0.8824382231396661,59.413086228111844,2273,1.1703708595013345,1e-16,1e-16,1e-16,2273
7,0.8826259733896651,59.32019275039575,2269,1.168781021355637,1e-16,1e-16,1e-16,2269
8,0.8834643234364521,58.8617226927974,2252,1.1683378061283531,1.4753566834835457e-05,-1.4905427926747923e-05,59.170888070678,2252
9,0.883976369572813,58.64927843973625,2243,1.1672829006057859,1e-16,1e-16,1e-16,2243
10,0.8824372191276341,59.40757209268524,2272,1.1705116948232148,1e-16,1e-16,1e-16,2272
12,0.8830074979618556,59.09688767606815,2261,1.1700996851104284,1.4994384948207202e-05,-1.502229334465374e-05,59.374128560338,2261
16,0.8824713555367247,59.38822299292535,2272,1.170431989679507,1.5128723542120776e-05,-1.5008766644671468e-05,59.599585550571,2272
20,0.8831691438990205,59.0532769414156,2259,1.1692885050891437,1.5041632163981163e-05,-1.5032529363450416e-05,59.326543208799,2259
23,0.8822203525287047,59.49039691897876,2274,1.1708960513219167,1.4681018499000555e-05,-1.4642297347030471e-05,59.736927351254,2274
