Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.8362014610383091,76.46204941514885,2782,1.3023753930451945,9.572404253322993e-06,-9.47119590438493e-06,76.594053444144,2784
2,0.8362426255316243,76.45098167604955,2783,1.299622464203696,1e-16,1e-16,1e-16,2783
3,0.835474556327083,76.77482052021391,2795,1.3048576234390963,1e-16,1e-16,1e-16,2795
4,0.8360819836064916,76.49813149073857,2786,1.3023720258270837,9.513809715075236e-06,-9.45715894856676e-06,76.690108756235,2787
5,0.8354353998578319,76.8423416423028,2800,1.3024594205301052,1e-16,1e-16,1e-16,2800
6,0.8355177288444625,76.7973275609102,2796,1.3025037961762924,1e-16,1e-16,1e-16,2796
7,0.836664310585098,76.25640423951603,2777,1.3003103050824147,1e-16,1e-16,1e-16,2778
8,0.8365679254300183,76.27879964715451,2776,1.301340762594614,1e-16,1e-16,1e-16,2776
9,0.8364072835048855,76.34994836237443,2780,1.2990000907665895,1e-16,1e-16,1e-16,2780
10,0.8358821852121076,76.62311466009612,2790,1.3054940519872862,1e-16,1e-16,1e-16,2790
12,0.8356793747816273,76.7108520215224,2792,1.3050623774578265,9.61145868381762e-06,-9.548742261590581e-06,76.862834196689,2794
16,0.8355598973498098,76.74335554882956,2796,1.3030723571302971,9.644728675360112e-06,-9.688762684417176e-06,76.891616121185,2796
23,0.836200457026277,76.41842233221348,2782,1.301877583055279,9.443998142827257e-06,-9.405200455930637e-06,76.623072122871,2784
