Sample,M0,M1,M3,Tau,Permeability,Energy,M1_Moose,M3_ana
1,0.9717772217782258,26.233630218047765,1209,1.0291684506203385,5.210983198441995e-05,-5.2816925809757346e-05,29.341044450787,1209
2,0.9717380653089747,26.34410465796646,1212,1.0293462942862899,1e-16,1e-16,1e-16,1212
3,0.9717119609961405,26.377528336458134,1213,1.029272836181853,1e-16,1e-16,1e-16,1213
4,0.9716677844667291,26.43768824907095,1215,1.0294576892415988,5.034678433844876e-05,-5.08956601096964e-05,29.516224589942,1215
5,0.9717039288998839,26.329491067150244,1215,1.029623364637578,1e-16,1e-16,1e-16,1215
7,0.971805334115124,26.22614102723103,1208,1.0290492360738084,5.237395174213629e-05,-5.224641135172411e-05,29.288929701823,1208
11,0.9717370612969426,26.29896259523322,1208,1.0294435037252654,5.298315128716454e-05,-5.271384918115457e-05,29.341760985271,1208
14,0.9717440893811672,26.35065734931587,1211,1.029196470557662,5.132346350512576e-05,-5.075196262556787e-05,29.40410700526,1211
18,0.9717711977060333,26.264332911231996,1211,1.029392368944612,5.292172601250638e-05,-5.3014927090043214e-05,29.388782277527,1211
22,0.9717701936940012,26.296606400743023,1213,1.0292814157882484,5.142870891960111e-05,-5.217231299522992e-05,29.470041674125,1213
23,0.9716808366231461,26.38270080103077,1211,1.0294353020703373,5.028451383052964e-05,-5.021078388013075e-05,29.419836104041,1211
24,0.9718906751378509,26.185767170007082,1208,1.029121566319207,5.232241326973186e-05,-5.251186101502936e-05,29.308436921745,1208
25,0.9716507162621837,26.43833889421323,1214,1.0294333486498684,5.076208079685762e-05,-4.867850409721441e-05,29.48239898079,1214
