Sample,M0,M1,M2,M3,Tau,Permeability,Energy
1,0.82395886065817,10.838802449906002,46303.3219925403,337,1.1136970565004476,0.0006153773966421912,-0.0005927260090318452
2,0.82761626781397,10.637640088638001,45239.41432708816,330,1.1114804520719963,0.000643575690911233,-0.0006195537692908253
3,0.82395874843076,10.921628482471002,46267.48420539954,337,1.1120202744623795,0.0006169299301222666,-0.0005945522905199131
4,0.82762794514156,10.589096872122001,45241.086773158495,330,1.110268119691624,0.0006380204651821439,-0.0006146004558264317
5,0.8270933764109699,10.596858705883,45405.01825568453,331,1.1112160376864697,0.0006186313560694716,-0.0005953782785963635
6,0.82813790857379,10.601081032122,45208.126982562586,329,1.110456172613761,0.0006409759688702603,-0.0006172273472469351
7,0.82814082704392,10.592077872785,45058.38349904301,329,1.108344889074272,0.000671757242651021,-0.000647157273146216
8,0.8276161662239301,10.582637433029,45296.72317619978,330,1.112872571054355,0.0006261866874616101,-0.000602319876907797
9,0.8270930286492499,10.569821747255,45509.34528205392,331,1.1104159845176138,0.0006382844661109646,-0.0006144461513577637
10,0.8260480231437699,10.692808722596,45728.03859958033,333,1.1105584623039253,0.0006103568688797712,-0.0005877959154600286
11,0.82395918488828,10.918782827702,46219.90082403898,337,1.1160894142480209,0.0006071165150245043,-0.000583895567163062
