Sample,M0,M1,M2,M3,Tau,Permeability,Energy
1,0.89955156209856,10.450575699413001,54358.56064223917,522,1.0693479060928408,0.0006724910481092795,-0.0006344707258291673
2,0.9053145558529,9.8668289068919,51141.11206036134,492,1.065553308249977,0.0007596541075000168,-0.0007165052425926687
3,0.8991562904840301,10.482643370406999,54720.26261334495,524,1.0701510599270938,0.0006732824694084205,-0.0006356672474451305
4,0.90069575369938,10.320769893439,53840.11723065887,516,1.0691742568756366,0.0007027888959640999,-0.0006642499440180692
5,0.90532533888494,9.842535210101,51248.516597242204,492,1.0658881572301049,0.0007449366758947842,-0.0007024565655685827
6,0.9014655540583101,10.244553921492999,53425.122787853965,512,1.0683324072575984,0.000717034130796813,-0.0006772030654457794
7,0.90127310396859,10.260071535530999,53453.13801092122,513,1.0678434368864764,0.0007018634815142942,-0.0006637113495357495
8,0.90185054962338,10.200752834424,53274.67744797144,510,1.0685505628886474,0.0006953990530296425,-0.0006551758909564977
9,0.8989797238089601,10.508391567418,54723.319770906885,525,1.0702728649050297,0.000667315517136494,-0.0006301671813844245
10,0.8980014524431801,10.600625008139,55210.38607789147,530,1.0704846879501837,0.0006471332524324795,-0.0006106411097462489
11,0.8968469012395899,10.720846608937,55982.458669050146,536,1.0718360083935647,0.0006272253978965633,-0.0005915134809145291
12,0.9014655540583001,10.240030589423,53526.254063623535,512,1.0684540580548167,0.0006897823214641098,-0.0006510889895051563
13,0.9028127046864,10.100000000001,52756.29663896164,505,1.068011632737848,0.0007007039780143432,-0.0006609179811482041
14,0.9035825451063101,10.021017941973,52261.166473123536,501,1.066713626525443,0.0007360004119022213,-0.0006945198929339694
15,0.9012731039685601,10.261517401957999,53565.701620874715,513,1.0687974831710194,0.000684551999446416,-0.0006457051741349697
