Sample,M0,M1,M2,M3,Tau,Permeability,Energy
1,0.72756006804599,17.847597543067,69599.55319018719,522,1.190506059353033,0.00023418850054976933,-0.00022545937712226558
2,0.74326590724923,16.816656505797994,65284.486926008874,492,1.1809363363920042,0.0002751573710629058,-0.00026449120043416075
3,0.7263672721934399,18.032694269698,69990.05879923231,524,1.1899241067447934,0.00023345033442427534,-0.00022496754196309608
4,0.73056472603658,17.631444053421,69391.4548709471,516,1.186424576137404,0.0002518329159153729,-0.00024279524612456934
5,0.74327293338274,16.66005119043,65509.76841687853,492,1.180961646121049,0.00027034693181295403,-0.00026005516478760937
6,0.7326140855255501,17.394198388001,69038.0637578165,512,1.1805098746867169,0.00025568067355031567,-0.0002461667409541626
7,0.73206750879786,17.583641132743,69051.56323244826,513,1.18228024613839,0.00025099997700541864,-0.0002420216547884815
8,0.7336781348231199,17.248773383394,68558.36425988491,510,1.1884198538674728,0.00024056730370061846,-0.00023106261107869609
9,0.72600390907447,17.941636066297,70034.57275762728,525,1.192468556832695,0.00023047931521408605,-0.00022202989775785801
10,0.7232024033971,18.020298778591002,71523.82571603036,530,1.1916839354342812,0.00021937601074124488,-0.00021143915059539974
