Sample,M0,M1,M2,M3,Tau,Permeability,Energy
1,0.72756004722086,17.844442699712,69599.55319018719,522,1.190506059353033,0.0002341949800580982,-0.00022544669047282691
2,0.7432659056094101,16.816406045006,65284.486926008874,492,1.1809363363920042,0.0002751845540512626,-0.00026452124643120637
3,0.72636728709463,18.041344051245,69990.05879923231,524,1.1899241067447934,0.00023345308507128197,-0.00022499379528517682
4,0.7305647190375799,17.630213893466,69391.4548709471,516,1.186424576137404,0.00025182627042325115,-0.0002428089340697769
5,0.74327293241384,16.659071007149,65509.76841687853,492,1.180961646121049,0.0002703000786321885,-0.00026001034287249003
6,0.73261391185407,17.394155248185,69038.0637578165,512,1.1805098746867169,0.0002557209399498665,-0.00024619118571513884
7,0.7320674895159199,17.584961842719,69051.56323244826,513,1.18228024613839,0.0002510327083591858,-0.00024205604184956826
8,0.7336781300981701,17.247244209885,68558.36425988491,510,1.1884198538674728,0.00024055998031349702,-0.0002310431474600372
9,0.7260039036711601,17.938482778801998,70034.57275762728,525,1.192468556832695,0.0002304766199850248,-0.0002220175452118187
10,0.72320240566221,18.027581295589002,71523.82571603036,530,1.1916839354342812,0.0002193368342447836,-0.0002113876505916467
