Sample,M0,M1,M2,M3,Tau,Permeability,Energy
1,0.98524549312071,2.4809854494165,34403.59885429801,230,1.0485115463003989,0.0040210453989971895,-0.003833014843981901
2,0.98524549312071,2.4809854494165,34593.87018037023,230,1.0486470890562691,0.004069823572519688,-0.003872974829018804
3,0.9851813430908,2.4917723426748,34473.20758629313,231,1.0485241623825559,0.0039807895863582105,-0.0037916870561770896
4,0.98530964315061,2.4701985561582003,34308.68152158686,229,1.0480602878016383,0.0040990168270884355,-0.003905842485045647
5,0.98530964315061,2.4701985561582003,34439.81219372231,229,1.0489339687465369,0.004085978840202762,-0.003888327458164247
6,0.98550209324036,2.4378378763832003,33820.54919522632,226,1.0479371293368418,0.00413562718951763,-0.003940314169255443
7,0.9851813430908,2.4917723426749,34795.59114194985,231,1.048393338058115,0.004134563711957289,-0.0039392444107380145
8,0.98550209324034,2.4378378763832003,34034.938841518015,226,1.0481912751083975,0.004042954369684285,-0.0038493662365965287
9,0.98524549312071,2.4809854494165,34564.64930422433,230,1.0485070440000883,0.004095139966403332,-0.0038973056792002475
10,0.98505304303098,2.5133461291915,34899.627526236975,233,1.048975076527217,0.0039187912966410785,-0.003730097826159386
11,0.98505304303099,2.5133461291915,34909.731795051564,233,1.0503432404815851,0.0040089359722762785,-0.003810263283267501
12,0.98524549312071,2.4809854494165,34489.14019465227,230,1.0490328323801923,0.004048441448027864,-0.003855768345088725
13,0.9851171930609,2.5025592359332003,34909.01176433953,232,1.0492632102272728,0.004024985172868478,-0.0038349074542375454
14,0.98518134309079,2.4917723426749,34675.71876475587,231,1.0490030242561306,0.004081506483218635,-0.0038864246249096603
15,0.98524549312072,2.4809854494165,34469.05095905566,230,1.0486059230359992,0.0040819098673610076,-0.003889317536931678
16,0.98530964315061,2.4701985561582003,34507.096304169376,229,1.049208687173123,0.0040701870954826394,-0.0038704719666629475
17,0.98530964315061,2.4701985561582003,34260.013387778854,229,1.0491358886870208,0.00401703428380925,-0.0038200959316515453
18,0.98524549312071,2.4809854494165,34405.459472840725,230,1.0492800283788577,0.0039617998446383395,-0.003769984174104543
19,0.98518134309079,2.4917723426749,34822.807212407635,231,1.0488075541960369,0.0039411935132330714,-0.003751805137040325
20,0.98530964315062,2.4701985561582003,34245.38256203174,229,1.0491757344795496,0.004084951625110354,-0.003887096154280301
21,0.98524549312071,2.4809854494165,34362.002293242454,230,1.0485115125752744,0.0040711087074551035,-0.0038773322885329634
22,0.98511719306088,2.5025592359332003,34721.09610790127,232,1.0492151314914189,0.003991794991798005,-0.00379906200960424
23,0.9851813430908,2.4917723426749,34594.68458555874,231,1.0489171536244737,0.003980033146131194,-0.003790841647824636
24,0.98524549312071,2.4809854494165,34469.826081797575,230,1.0491816279482178,0.004147009062790075,-0.003949274237672399
25,0.98530964315061,2.4701985561582003,34366.657099188466,229,1.049128300130742,0.0040854432074034185,-0.0038871651831277054
