Packing_fraction,Samples,M0_avg,M0_var,M1_avg,M1_var,M2_avg,M2_var,M3_avg,M3_var,Tau_avg,Tau_var,Permeability_avg,Permeability_var,Energy_avg,Energy_var
0.05,60,0.9942515990007975,3.148871627704068e-05,0.9665850755803481,0.005453042963170776,13519.38880674556,0.0056807834336746995,89.60736445905609,0.005453042963167955,1.0186293097161665,0.000229902037546049,0.01049590640041896,0.03672655251639269,0.010132294324264428,0.03713561244499072
0.060000000000000005,60,0.993107719944472,4.1178553444428495e-05,1.158923353256379,0.005946040353507189,16199.882484806321,0.006419823249991686,107.43810340026712,0.005946040353525308,1.0223335119629893,0.00023830286085490965,0.008868450064754016,0.028568441697205234,0.008538664595980443,0.028863584330507376
0.06999999999999999,60,0.991963283170951,4.670519705947705e-05,1.3513594900999175,0.005772930200757894,18873.628396942455,0.006252886655661578,125.27791438522142,0.005772930200759588,1.0262286910924765,0.0002144001702348378,0.007632883138756721,0.025448090433297644,0.007332751131680127,0.025542133662953378
0.08,60,0.9908316757450241,6.322250367459139e-05,1.5416266959259504,0.006847266334465497,21511.403496478164,0.006711706110096169,142.91665440696468,0.006847266334460991,1.0299860832941565,0.0003303853661351178,0.006740348992308903,0.025210180952857618,0.006463062145696814,0.02528361228545517
0.09,60,0.9897052006853087,7.12864687370705e-05,1.7310399182767768,0.0068608826623142915,24138.618044563333,0.007502556507619372,160.47622580668178,0.006860882662310386,1.033737843814118,0.0002831580379203189,0.005992824347715697,0.014916726401492648,0.005736644294837009,0.01499559156042399
0.09999999999999999,60,0.98858385826613,6.984201303635375e-05,1.9196004536368687,0.006043200001715463,26762.955024611656,0.006820041291388904,177.95674877509362,0.0060432000017160425,1.0374934397637396,0.0003114677615463847,0.005377401270437832,0.0145529418476658,0.005139354806964539,0.014838049311417304
0.11,60,0.9874548176369867,7.13547567171035e-05,2.1094515533390443,0.0056191305344337516,29394.909816667852,0.006918679059210311,195.55691363771732,0.005619130534429106,1.0413580225900005,0.0003335542094761031,0.0048457614480670545,0.014256512009092528,0.004624404340683455,0.014501729877360849
0.12,60,0.9863386060456067,8.52574540358233e-05,2.2971332600059045,0.006156423441286123,31971.656076729996,0.007098953756242309,212.95596470572306,0.006156423441283971,1.045159934193812,0.00036416789492485323,0.004411106163966061,0.015116335057187192,0.004204325890198436,0.015269162112694138
0.13,60,0.9852429213590237,0.00010813552017596928,2.4813520640578757,0.007235711571343902,34500.70838001932,0.0075408131848889014,230.03398704636936,0.007235711571344701,1.0488595170422124,0.0004654261270684731,0.00404675934557542,0.014814830935878806,0.0038526879965478053,0.014978011319128418
0.14,60,0.9841138807592579,0.0001088834608761617,2.6712052046538743,0.006767922039474774,37106.22240035158,0.007157682960579818,247.6343411102565,0.006767922039472807,1.0528024364738804,0.0004394450690413289,0.0037096021466369792,0.01480117538556119,0.003527131776533584,0.01497812503317232
0.15000000000000002,60,0.9830002315260236,0.00014648747564120136,2.85842305436078,0.008538837640528112,39650.74040815276,0.008914043127096236,264.9903902731867,0.00853883764052696,1.0565928188545812,0.0005482683184839049,0.003437351916334344,0.01518229854837321,0.0032650143062327324,0.015463353263293825
0.16,60,0.9819019834505734,0.00014350668183864653,3.0431055625799033,0.00781893789529048,42155.43147731105,0.007737674229178897,282.11140035423574,0.007818937895288798,1.0602992998186476,0.0006067628302311767,0.0031993580252505562,0.01705348399764036,0.0030361704404260506,0.01720713518449069
