Sample,M0,M1,M2,M3,Tau,Permeability,Energy
1,0.9886454447059398,1.9092801067249,26542.164869488945,177,1.0370654967741937,0.005546072025863593,-0.005309576757857283
2,0.98858129467603,1.9200669999832,26814.2936698699,178,1.037183355566074,0.005401207931897026,-0.005162274462965205
3,0.98858129467603,1.9200669999832,26656.576680546717,178,1.0374542981361112,0.0052015026407642145,-0.004972327750549441
4,0.98858129467603,1.9200669999832,26718.745551709337,178,1.0374423694519783,0.005400169390699702,-0.0051597484598034545
5,0.9885812946760402,1.9200669999832,26807.086514637085,178,1.037648675881669,0.005464719986527304,-0.005217795817091858
6,0.9886454447059398,1.9092801067249,26627.52411314348,177,1.037234138680321,0.0053124374701616454,-0.00507726539030531
7,0.98858129467603,1.9200669999832,26926.61995163148,178,1.036772756589414,0.005477395724662694,-0.005238808716066688
8,0.9886454447059398,1.9092801067249,26812.611129264704,177,1.0372103270223751,0.005413118882119607,-0.005173851865544885
9,0.9884529946161998,1.9416407864999,27145.07127787552,180,1.0376797122983827,0.005360295174579368,-0.0051198994992788256
10,0.9884529946161998,1.9416407864999,27040.898100322025,180,1.0378742955622575,0.005298935134200828,-0.005059274739843757
11,0.98851714464611,1.9308538932416,26919.965667190238,179,1.0379228045996811,0.005385446493733082,-0.0051461503618545935
12,0.98864544470593,1.9092801067249,26534.55954567519,177,1.037430609698378,0.005437533252828725,-0.005199622368485665
13,0.98858129467603,1.9200669999832,26789.82946613269,178,1.0379780113734274,0.005260481634269113,-0.0050256951917397215
14,0.98864544470593,1.9092801067249,26648.426312534884,177,1.0373075387263335,0.0053356203405758255,-0.005104035768085821
15,0.9885812946760402,1.9200669999832,26770.109720875942,178,1.0372788291003012,0.005503991552058067,-0.0052657415545797155
16,0.98858129467602,1.9200669999832,26964.5935879978,178,1.038082839421089,0.0053919132062497,-0.005147584034464582
17,0.9886454447059398,1.9092801067249,26520.7432707782,177,1.037609981929266,0.0054228812765271615,-0.005174934322042763
18,0.9885812946760402,1.9200669999832,26685.870395170456,178,1.0378170387753782,0.005403686977131506,-0.0051627635384779574
19,0.98858129467603,1.9200669999832,26899.099697339785,178,1.0375365647869137,0.00527935581836636,-0.005039788146437683
20,0.98870959473586,1.8984932134666,26378.142456087204,176,1.0370027641053197,0.0053973722692088645,-0.005162192511901118
21,0.98858129467603,1.9200669999832,26707.409852263838,178,1.0375096119094742,0.005298241052745311,-0.005066100493830895
22,0.98845299461621,1.9416407864999,26931.03742690255,180,1.0377482859603788,0.005306741863525333,-0.005075319584414809
23,0.98851714464611,1.9308538932416,26905.35322196769,179,1.0371821902773892,0.005359843516473228,-0.0051265158817536
24,0.98851714464611,1.9308538932416,26849.95253975966,179,1.0376086806751637,0.005430930956257321,-0.005196571462860874
25,0.98870959473585,1.8984932134666,26492.74675817332,176,1.0377560748870238,0.0053593659767860536,-0.0051141740943433005
