Sample,M0,M1,M2,M3,Tau,Permeability,Energy
1,0.98640019365908,2.2868213707665,31777.84810156604,212,1.044705981443706,0.004449210938119521,-0.004246066250324996
2,0.98640019365909,2.2868213707665,31913.577675461664,212,1.0447232948813543,0.004497669996965669,-0.0042850794366560575
3,0.98627189359927,2.3083951572832,31931.744796242485,214,1.0450250384226936,0.0043663477749043425,-0.0041639746932749895
4,0.98633604362919,2.2976082640249,31919.530943469013,213,1.0449699736611062,0.0044305924133137935,-0.004223899373262359
5,0.98627189359927,2.3083951572832,32171.932845069936,214,1.0454515029003342,0.004422702213595793,-0.0042132485441935255
6,0.98652849371891,2.2652475842499,31468.036138474785,210,1.0445953969576078,0.004501153601398202,-0.004293427638283383
7,0.98627189359927,2.3083951572832,32273.747263961406,214,1.044830821887753,0.004455868048547472,-0.004247930656547254
8,0.98640019365909,2.2868213707665,32026.46869515971,212,1.0449750779089673,0.004351372832282036,-0.004148157335512409
9,0.98627189359927,2.3083951572832,32232.711832934754,214,1.044882717458088,0.004476530911819316,-0.004266631794569385
10,0.98614359353946,2.3299689437999,32415.283601355488,216,1.0455540747252747,0.0042846012173791605,-0.004081701258443561
11,0.98620774356935,2.3191820505415,32224.447893266068,215,1.046418858298883,0.004399912665536918,-0.004187845084727535
12,0.98633604362918,2.2976082640249,31973.49468590936,213,1.0455504238218631,0.0043805845611074,-0.004175301855351672
13,0.98627189359926,2.3083951572832,32218.13282319333,214,1.0452127059443783,0.004381485355151117,-0.004180641517235297
14,0.98633604362919,2.2976082640249,31957.98805786512,213,1.0450984503270555,0.004463214224548721,-0.004256886542975639
15,0.98633604362918,2.2976082640249,31949.437390657666,213,1.044984428928995,0.00446292893581668,-0.004258287686953568
16,0.98640019365909,2.2868213707665,31973.448695479863,212,1.0455900957063833,0.004473796787316003,-0.004258790110995308
17,0.98646434368901,2.2760344775082,31589.299933283004,211,1.0448989871530672,0.0043738486318585,-0.0041650740340156795
18,0.98633604362918,2.2976082640249,31866.906361051846,213,1.0455291890823653,0.004307964953198534,-0.0041038916522107465
19,0.98627189359927,2.3083951572832,32314.91499928616,214,1.0451734902718608,0.004278937752401786,-0.004077084149711398
20,0.98640019365909,2.2868213707665,31720.128024533613,212,1.045312129190802,0.004496281686034215,-0.00428460303375569
21,0.98640019365909,2.2868213707665,31777.391110947192,212,1.0447304500317849,0.004356227210542836,-0.004151053229551783
22,0.98627189359928,2.3083951572832,32025.48083155616,214,1.0451801865466914,0.004378591779311381,-0.004172997139931541
23,0.98633604362917,2.2976082640249,31961.376084829677,213,1.0451222192959353,0.004361322959054475,-0.004158136379713014
24,0.98633604362916,2.2976082640249,31945.675336485503,213,1.045299334869937,0.004513136641456049,-0.0043019464171797535
25,0.98646434368899,2.2760344775082,31682.532428461327,211,1.045185257985258,0.004425948511492643,-0.004217722951154246
