Sample,M0,M1,M2,M3,Tau,Permeability,Energy
1,0.89955156209856,10.45055450357,54358.56064223917,522,1.0693479060928408,0.0006725263356610478,-0.0006344675531742451
2,0.9053145558529,9.8666261705129,51141.11206036134,492,1.065553308249977,0.0007597975568650599,-0.0007166070170516663
3,0.8991562904840301,10.482793048083,54720.26261334495,524,1.0701510599270938,0.0006733458888742313,-0.0006357840353798888
4,0.90069575369938,10.320796500082,53840.11723065887,516,1.0691742568756366,0.0007027131817325344,-0.0006642154175711654
5,0.90532533888494,9.842397961247695,51248.516597242204,492,1.0658881572301049,0.0007449123358997146,-0.000702437657038943
6,0.90146555405829,10.244844618489,53425.122787853965,512,1.0683324072575984,0.0007172457148148501,-0.0006774150606235055
7,0.90127310396857,10.260000000001,53453.13801092122,513,1.0678434368864764,0.0007017582035341308,-0.0006635908072324902
8,0.9018505496233601,10.201028214117,53274.67744797144,510,1.0685505628886474,0.0006952871425983913,-0.0006550719715057241
9,0.8989797238089601,10.507436943451001,54723.319770906885,525,1.0702728649050297,0.0006672888063416246,-0.000630092850608304
10,0.89800145244315,10.600609447734,55210.38607789147,530,1.0704846879501837,0.000647129974339673,-0.0006106603661436995
11,0.8968469012396,10.720816248697,55982.458669050146,536,1.0718360083935647,0.0006271320591605662,-0.0005914582068178147
12,0.9014655540583101,10.240030589423,53526.254063623535,512,1.0684540580548167,0.000689846892528801,-0.0006511797424854867
13,0.9028127046864202,10.100000000001,52756.29663896164,505,1.068011632737848,0.0007006597991627254,-0.0006608794861310752
14,0.9035825451063101,10.020999481836,52261.166473123536,501,1.066713626525443,0.000735937868977925,-0.000694427572596678
