Sample,M0,M1,M2,M3,Tau,Permeability,Energy
1,0.72756011288211,17.842128502362,69599.55319018719,522,1.190506059353033,0.0002341912916719158,-0.0002254443334868868
2,0.7432659089261,16.812425769997002,65284.486926008874,492,1.1809363363920042,0.00027514570448913047,-0.00026446220231999385
3,0.7263673263664499,18.037743686410998,69990.05879923231,524,1.1899241067447934,0.0002334887710550585,-0.0002250188176950519
4,0.73056470975183,17.629008861378,69391.4548709471,516,1.186424576137404,0.00025188134175473256,-0.00024286485283721884
5,0.7432730352554101,16.657950268293,65509.76841687853,492,1.180961646121049,0.00027034532759163726,-0.00026005038788867366
6,0.73261389892078,17.391021839731,69038.0637578165,512,1.1805098746867169,0.00025571392803657404,-0.00024620810077166265
7,0.73206750039576,17.581626495677,69051.56323244826,513,1.18228024613839,0.00025100417753767714,-0.00024202286525249657
8,0.73367814732528,17.244308947524,68558.36425988491,510,1.1884198538674728,0.0002405825540986563,-0.00023106691290982525
9,0.7260038997775,17.939209229562,70034.57275762728,525,1.192468556832695,0.00023044925837768663,-0.000221992983537964
10,0.72320239504408,18.022717298116,71523.82571603036,530,1.1916839354342812,0.00021934033229643508,-0.00021139212953803007
