Sample,M0,M1,M2,M3,Tau,Permeability,Energy
1,0.8610476500109,8.4989807041887,36554.622857805065,266,1.0872242567434536,0.000997567182605177,-0.0009636668643432213
2,0.8615706487636401,8.4632729782566,36376.645480855805,265,1.0875811229762316,0.0009962491975423356,-0.0009607333125664037
3,0.8610476811903199,8.506816460089299,36565.20225812679,266,1.0873824340291454,0.0009727621524759457,-0.0009380444803125766
4,0.86209240716829,8.4454021947763,36297.46692098893,264,1.0862652060716216,0.0009682023446664408,-0.0009329174871496716
5,0.86261494486947,8.365542290956,36134.05991150371,263,1.08627118311242,0.000975474554661348,-0.0009402969236085682
6,0.8657488919414599,8.205965950768201,35322.14301065658,257,1.0841317222018796,0.0010405398323543806,-0.0010036296512421798
7,0.86052526425302,8.5074720059556,36695.363340336946,267,1.0863985826771652,0.0010039089691384114,-0.0009688763759597352
8,0.8636594672194399,8.3047897338998,35883.86622012032,261,1.0875191477872412,0.0009902931887926438,-0.000955532319967191
9,0.8610474945229399,8.4532832549252,36573.4706554029,266,1.0880074085020444,0.0009756831297332687,-0.000939402125149808
10,0.8605252833294101,8.5135458418639,36690.92774351265,267,1.088211377304545,0.0009336832365031627,-0.0008993049921278076
11,0.8600027907513299,8.5937562253691,36833.95500510232,268,1.0902118751698746,0.0009551752781962588,-0.0009202806466541996
