Sample,M0,M1,M2,M3,Tau,Permeability,Energy
1,0.90415985531452,9.9599999999998,51948.640102723875,498,1.0662104454614447,0.0007063835816439921,-0.000666943678591233
2,0.90839375728857,9.520440850684698,49627.060880394776,476,1.0632453574363188,0.0007709983217847266,-0.0007278283216978544
3,0.90646925639128,9.719999999999805,50827.97982163281,486,1.0650741274136586,0.0007425334805571934,-0.0007019671644262782
4,0.90743150683994,9.6222953151684,50200.81681364759,481,1.0643021368107983,0.0007674920830622487,-0.0007248855103598006
5,0.9083937572885601,9.5236513610115,49702.459103546484,476,1.063427128011876,0.0007647598712491247,-0.0007226680981511219
6,0.90454475549399,9.920000000000801,51724.16427763286,496,1.0659603272359592,0.0007181023128598643,-0.0006784190590024559
7,0.90762395692965,9.6000000000007,50022.605455844365,480,1.0636488803582853,0.0007573625679129188,-0.0007155848233417202
8,0.90608445159742,9.7779212313456,50987.65574458691,488,1.0654904501858566,0.0007263602575757583,-0.0006858264513711194
9,0.90531455585291,9.842593801779099,51309.77014639534,492,1.065432112365739,0.0007246287152341145,-0.0006848089257071148
10,0.90550700594262,9.8204916211444,51118.99241806687,491,1.0651743018296878,0.0007163642206694746,-0.0006759407944765888
11,0.90454475549397,9.9200492010514,51856.11116814827,496,1.0662034596981966,0.0007091430837654794,-0.0006697704957045361
12,0.9070466066604699,9.6600538049955,50491.26608399629,483,1.0644524734334921,0.0007415470955184978,-0.0007000018691039067
13,0.9060843562118299,9.7600000000007,50992.76538672874,488,1.0655255438274438,0.0007188883047397068,-0.0006785280288430037
14,0.9058919061220899,9.7800000000008,51076.72896559237,489,1.0651814085799494,0.0007274647362798166,-0.0006866853582196497
15,0.9072390567501999,9.6400000000007,50360.17861566288,482,1.0644083602316692,0.000750085162268015,-0.0007083930631994477
