Sample,M0,M1,M2,M3,Tau,Permeability,Energy
1,0.99307179676972,1.1649844718998998,16277.837357784449,108,1.0224075204472511,0.0093291769919458,-0.0089839857748465
2,0.99313594679963,1.1541975786416,16067.724173201492,107,1.0220512184022177,0.008912270592689,-0.008585163978997
3,0.99307179676972,1.1649844718998998,16222.873337148672,108,1.0222269992754374,0.0084496555947351,-0.0081437881286713
4,0.99307179676973,1.1649844718998998,16287.103375681549,108,1.0222597723038709,0.0085343837431648,-0.0082074630716828
5,0.99307179676973,1.1649844718998998,16335.975497449232,108,1.0225332615448333,0.0087557394327259,-0.0084228030448077
6,0.99307179676973,1.1649844718998998,16191.620004237686,108,1.0225653938540544,0.0084136414396491,-0.0080935494278079
7,0.99313594679963,1.1541975786416,16229.632849141844,107,1.0218493734232186,0.0089063765905114,-0.0085800130377753
8,0.99313594679964,1.1541975786416,16258.208870564476,107,1.0222977300473854,0.0088771551356203,-0.0085407649235714
9,0.99307179676972,1.1649844718998998,16306.095545153485,108,1.0222171229900043,0.0087261527996247,-0.0084095505361194
10,0.99307179676972,1.1649844718998998,16294.496139193863,108,1.0227137976020375,0.0093039485636542,-0.0089595427314527
11,0.99307179676972,1.1649844718998998,16253.913930093706,108,1.022269453988492,0.0089912258006064,-0.008663580949332
12,0.99313594679964,1.1541975786416,16055.742119800265,107,1.0224629509282446,0.0089328639016587,-0.0086030224490932
13,0.99313594679962,1.1541975786416,16303.475380944226,107,1.022265253395164,0.0085708293555849,-0.0082590611031271
14,0.99320009682954,1.1434106853833,15929.833219562835,106,1.0218627408816476,0.008925970669515,-0.0085978389126093
15,0.99307179676972,1.1649844718998998,16250.98511311192,108,1.022280357734349,0.0093902162538876,-0.0090601412890842
16,0.99313594679964,1.1541975786416,16251.19053549927,107,1.022486246584417,0.0087795006991077,-0.0084493927100613
17,0.99313594679963,1.1541975786416,16195.11667486657,107,1.0223287189355847,0.0091867314273935,-0.0088374285577043
18,0.99313594679963,1.1541975786416,16087.187044666818,107,1.022174190078199,0.0088642277457264,-0.0085355343708459
19,0.99313594679963,1.1541975786416,16184.675518977085,107,1.0223618945146806,0.0087548604819504,-0.0084094868327009
20,0.99320009682954,1.1434106853833,15967.68262206189,106,1.021892870140612,0.0091390649270479,-0.0088048128290014
21,0.99307179676973,1.1649844718998998,16240.106243340266,108,1.0228354962938424,0.0085687782041662,-0.0082492576326355
22,0.99307179676973,1.1649844718998998,16251.875245090923,108,1.0224249047855605,0.0089095519741863,-0.008578250101162
23,0.99307179676973,1.1649844718998998,16219.976399344854,108,1.0223792302436805,0.0089187831884963,-0.0085849760895782
24,0.99307179676972,1.1649844718998998,16233.26089058856,108,1.022609640549942,0.0088869820829996,-0.0085558974464226
25,0.99313594679964,1.1541975786416,16108.799027984374,107,1.0225823858225334,0.008773795617338,-0.0084404065368543
