Sample,M0,M1,M2,M3,Tau,Permeability,Energy
1,0.7811417570522601,13.655931784671,57169.57227928548,419,1.1445812125705812,0.0003891171767525,-0.0003749255875914
2,0.78530580569245,13.504596299222,56200.942467609224,411,1.1423994563678577,0.0003997334622004,-0.0003848772567239
3,0.78269541210248,13.579971836298,56951.495135200414,416,1.1400427737143506,0.0004033336996533,-0.0003893533241914
4,0.78688501498457,13.25201245132,55745.35715029502,408,1.1403465839210154,0.0003988868282864,-0.0003837070356509
5,0.78530369685486,13.327074184865,56289.17081152895,411,1.141055746606335,0.000391979179979,-0.000377406731453
6,0.7821694796642901,13.58687405092,57142.34386483093,417,1.142843908542828,0.0003997405411198,-0.0003850730114358
7,0.7858282417839301,13.336084462226,56147.959877049994,410,1.1408082728223097,0.000400513845933,-0.0003856641167594
8,0.7821708932764498,13.59870789552,57064.92386674315,417,1.1460146694804083,0.0003770805830752,-0.0003627451324419
9,0.7842594407864499,13.369795743568,56700.43760367241,413,1.1409965452794926,0.0003963352913858,-0.0003819456535872
10,0.78478080842519,13.377494427401,56469.58249886817,412,1.139795912598581,0.000404486051755,-0.000390112543918
11,0.7816567251166899,13.69853409546,57081.29978529402,418,1.145367100159708,0.0003862831083724,-0.0003720934603823
