Sample,M0,M1,M2,M3,Tau,Permeability,Energy
1,0.7275601293317701,17.841637179426,69599.55319018719,522,1.190506059353033,0.000234242826484,-0.0002255028761763
2,0.7432655861153199,16.812268845082,65284.48692600887,492,1.180936336392004,0.0002751974946281,-0.0002645024082355
3,0.7263673262257301,18.041935167042,69990.05879923231,524,1.1899241067447934,0.0002334250326078,-0.0002249496933234
4,0.7305646674351801,17.631048837392,69391.4548709471,516,1.186424576137404,0.0002518500465121,-0.0002428325692488
5,0.74327294165545,16.659426698159002,65509.768416878534,492,1.180961646121049,0.0002702990401551,-0.0002599869235008
6,0.73261390577347,17.390094860792,69038.0637578165,512,1.1805098746867169,0.0002557050620844,-0.0002461783079386
7,0.7320674975175201,17.577719798716,69051.56323244826,513,1.18228024613839,0.0002509785716596,-0.000241983245212
8,0.73367812566724,17.244998272343,68558.36425988491,510,1.188419853867473,0.0002405708133115,-0.0002310597386892
9,0.7260038970590699,17.942213773913,70034.57275762728,525,1.192468556832695,0.0002304744931676,-0.0002220285229698
10,0.72320239127928,18.024011203948,71523.82571603036,530,1.1916839354342812,0.0002193249918024,-0.000211398853399
