M0_ps,M1_ps,M3_ps,Tau_ps,M0_eff_ps,M1_eff_ps,M3_eff_ps,Permeability,Energy
0.409992784992785,41.1311869262294,-86,inf,0.0,3.50291700265311,1,2.8427760629427147e-08,-1.3490114278665929e-08
