M0_ps,M1_ps,M3_ps,Tau_ps,M0_eff_ps,M1_eff_ps,M3_eff_ps,Permeability,Energy
0.27002281628905006,36.010719145141536,-225,inf,0.0,3.50291700265311,1,4.623385096502826e-10,-5.4385237053679785e-11
