M0_ps,M1_ps,M3_ps,Tau_ps,M0_eff_ps,M1_eff_ps,M3_eff_ps,Permeability,Energy
0.5499932066490508,108.17347793565399,515,14.293577779965709,0.49177301774704374,92.861463358668,719,1.2635474729790583e-07,-8.981042328919557e-08
